cruise,cast,niskin,bottle_other_method,date,latitude,longitude,depth,replicate,vol_filtered,filter_size,tau_calibration,fd_calibration,rb,ra,blank,rb_blank,ra_blank,chl,phaeo,nearest_station,station_distance
EN608,12,8,,2018-02-02 09:25:23,40.35719,-70.88016,54.591,b,200.0,>5,1.90201556461163,0.4842368919391789,112.1,69.42,1.122,110.978,68.298,1.30738522887583,0.579741999578748,L6,0.729009009928589
EN608,12,11,,2018-02-02 09:27:54,40.356790000000004,-70.88002,35.583,a,200.0,>5,1.90201556461163,0.4842368919391789,152.8,92.57,1.122,151.678,91.448,1.84498154487328,0.6817983138006879,L6,0.7747146192817184
EN608,12,8,,2018-02-02 09:25:23,40.35719,-70.88016,54.591,a,285.0,<10,1.90201556461163,0.4842368919391789,69.25,42.91,1.122,68.128,41.788000000000004,0.566213303878549,0.24405698861836703,L6,0.729009009928589
EN608,12,8,,2018-02-02 09:25:23,40.35719,-70.88016,54.591,b,283.0,<10,1.90201556461163,0.4842368919391789,50.41,32.47,1.122,49.288000000000004,31.348000000000003,0.388369541199567,0.22376458642461702,L6,0.729009009928589
EN608,12,11,,2018-02-02 09:27:54,40.356790000000004,-70.88002,35.583,a,288.0,<10,1.90201556461163,0.4842368919391789,67.39,42.09,1.122,66.268,40.968,0.538191943444734,0.247903837537621,L6,0.7747146192817184
EN608,12,11,,2018-02-02 09:27:54,40.356790000000004,-70.88002,35.583,b,288.0,<10,1.90201556461163,0.4842368919391789,134.6,77.68,1.122,133.47799999999998,76.558,1.21082551070649,0.258172751362612,L6,0.7747146192817184
EN608,12,18,,2018-02-02 09:32:47,40.35614,-70.88002,4.76,a,283.0,<10,1.90201556461163,0.4842368919391789,68.63,43.02,1.122,67.508,41.898,0.55441159142257,0.26373296897037496,L6,0.8424628513200155
EN608,12,18,,2018-02-02 09:32:47,40.35614,-70.88002,4.76,b,282.0,<10,1.90201556461163,0.4842368919391789,45.44,29.12,1.122,44.318000000000005,27.998,0.354552216648614,0.194104993984548,L6,0.8424628513200155
EN608,12,8,,2018-02-02 09:25:23,40.35719,-70.88016,54.591,b,200.0,>20,1.90201556461163,0.4842368919391789,124.2,72.47,1.122,123.07799999999999,71.348,1.58460726077195,0.3867938563292439,L6,0.729009009928589
EN608,14,1,,2018-02-02 15:24:27,40.21386,-70.89621,120.295,a,535.0,>0,1.90201556461163,0.4842368919391789,69.85,48.89,1.07266666666667,68.7773333333333,47.8173333333333,0.24001957096267398,0.253898323900066,L7,1.800077240205357
EN608,14,1,,2018-02-02 15:24:27,40.21386,-70.89621,120.295,b,540.0,>0,1.90201556461163,0.4842368919391789,83.39,56.26,1.07266666666667,82.3173333333333,55.1873333333333,0.30779757419036896,0.25696881124216603,L7,1.800077240205357
EN608,14,5,,2018-02-02 15:26:58,40.213359999999994,-70.89681999999999,103.931,a,540.0,>0,1.90201556461163,0.4842368919391789,54.51,36.31,1.07266666666667,53.4373333333333,35.2373333333333,0.20648418172741298,0.154121417002031,L7,1.8757643775818669
EN608,14,5,,2018-02-02 15:26:58,40.213359999999994,-70.89681999999999,103.931,b,535.0,>0,1.90201556461163,0.4842368919391789,44.49,30.33,1.07266666666667,43.4173333333333,29.257333333333303,0.162150626184707,0.140056115219333,L7,1.8757643775818669
EN608,14,9,,2018-02-02 15:29:27,40.21308,-70.89774,78.719,a,535.0,>0,1.90201556461163,0.4842368919391789,160.4,100.3,1.07266666666667,159.327333333333,99.2273333333333,0.688224056052323,0.33672133877333393,L7,1.9488313134295003
EN608,14,13,,2018-02-02 15:31:47,40.21317,-70.89875,67.054,a,547.0,>0,1.90201556461163,0.4842368919391789,266.9,158.6,1.07266666666667,265.827333333333,157.527333333333,1.2129706406354899,0.378474913130978,L7,1.9966325039700301
EN608,14,13,,2018-02-02 15:31:47,40.21317,-70.89875,67.054,b,547.0,>0,1.90201556461163,0.4842368919391789,235.4,143.7,1.07266666666667,234.327333333333,142.62733333333298,1.02704900966089,0.413866866180135,L7,1.9966325039700301
EN608,14,17,,2018-02-02 15:34:31,40.21264,-70.89941,39.928000000000004,a,535.0,>0,1.90201556461163,0.4842368919391789,476.5,287.2,1.07266666666667,475.42733333333297,286.127333333333,2.16773400683369,0.7877509667328579,L7,2.0779231698295044
EN608,14,17,,2018-02-02 15:34:31,40.21264,-70.89941,39.928000000000004,b,535.0,>0,1.90201556461163,0.4842368919391789,500.7,292.4,1.07266666666667,499.62733333333296,291.327333333333,2.38530899959565,0.6238881505864761,L7,2.0779231698295044
EN608,14,22,,2018-02-02 15:39:42,40.2123,-70.90126,6.882000000000001,a,540.0,>0,1.90201556461163,0.4842368919391789,578.9,337.8,1.07266666666667,577.827333333333,336.72733333333304,2.73534814365271,0.7105925720248571,L7,2.2121828777892403
EN608,14,22,,2018-02-02 15:39:42,40.2123,-70.90126,6.882000000000001,b,540.0,>0,1.90201556461163,0.4842368919391789,517.3,304.6,1.07266666666667,516.2273333333329,303.527333333333,2.41314205788026,0.693042361128501,L7,2.2121828777892403
EN608,15,1,,2018-02-02 19:08:22,40.1237,-70.80062,128.747,a,540.0,>0,1.90201556461163,0.4842368919391789,61.29,40.63,0.9985,60.2915,39.6315,0.234393582114745,0.171180263410246,L8,2.617609824980456
EN608,15,1,,2018-02-02 19:08:22,40.1237,-70.80062,128.747,b,535.0,>0,1.90201556461163,0.4842368919391789,43.84,29.25,0.9985,42.8415,28.2515,0.16707469181037302,0.124742530815621,L8,2.617609824980456
EN608,15,3,,2018-02-02 19:11:22,40.1229,-70.80176,90.73100000000001,a,540.0,>0,1.90201556461163,0.4842368919391789,81.55,50.63,0.9985,80.5515,49.6315,0.35079620324239597,0.15711387621898099,L8,2.747737510888365
EN608,15,3,,2018-02-02 19:11:22,40.1229,-70.80176,90.73100000000001,b,535.0,>0,1.90201556461163,0.4842368919391789,87.58,54.85,0.9985,86.5815,53.8515,0.37480155332100706,0.1814448464894,L8,2.747737510888365
EN608,15,5,,2018-02-02 19:13:54,40.12236,-70.80281,60.48,a,540.0,>0,1.90201556461163,0.4842368919391789,249.7,151.1,0.9985,248.7015,150.1015,1.11864507243533,0.41743714938492893,L8,2.85546843629433
EN608,15,5,,2018-02-02 19:13:54,40.12236,-70.80281,60.48,b,535.0,>0,1.90201556461163,0.4842368919391789,345.5,206.2,0.9985,344.5015,205.2015,1.59516823640746,0.524412380858447,L8,2.85546843629433
EN608,15,8,,2018-02-02 19:15:58,40.1218,-70.80358000000001,42.336999999999996,a,535.0,>0,1.90201556461163,0.4842368919391789,273.2,164.6,0.9985,272.2015,163.6015,1.24361285336576,0.446270350975478,L8,2.944666530092008
EN608,15,8,,2018-02-02 19:15:58,40.1218,-70.80358000000001,42.336999999999996,b,535.0,>0,1.90201556461163,0.4842368919391789,317.1,191.7,0.9985,316.1015,190.7015,1.43599495222897,0.533811326397329,L8,2.944666530092008
EN608,15,11,,2018-02-02 19:17:58,40.121340000000004,-70.80431999999999,34.152,a,549.0,>0,1.90201556461163,0.4842368919391789,360.3,213.8,0.9985,359.3015,212.8015,1.63483692792647,0.507192982173272,L8,3.025554507628987
EN608,15,11,,2018-02-02 19:17:58,40.121340000000004,-70.80431999999999,34.152,b,549.0,>0,1.90201556461163,0.4842368919391789,305.5,184.9,0.9985,304.5015,183.9015,1.34581115022479,0.505315432586924,L8,3.025554507628987
EN608,15,15,,2018-02-02 19:21:06,40.12068,-70.80541,14.387,a,547.0,>0,1.90201556461163,0.4842368919391789,530.2,307.7,0.9985,529.2015,306.7015,2.49202186095473,0.606480019196275,L8,3.1436226395292706
EN608,15,15,,2018-02-02 19:21:06,40.12068,-70.80541,14.387,b,547.0,>0,1.90201556461163,0.4842368919391789,509.9,294.6,0.9985,508.9015,293.6015,2.41138115354406,0.5547758419879321,L8,3.1436226395292706
EN608,15,19,22-23-24,2018-02-02 19:23:19,40.12008,-70.80615999999999,6.252000000000001,a,540.0,>0,1.90201556461163,0.4842368919391789,500.6,291.5,0.9985,499.6015,290.5015,2.37229903292319,0.600583913363933,L8,3.2340914386487873
EN608,15,19,22-23-24,2018-02-02 19:23:19,40.12008,-70.80615999999999,6.252000000000001,b,540.0,>0,1.90201556461163,0.4842368919391789,528.1,308.9,0.9985,527.1015,307.9015,2.4868864084972,0.664061584839242,L8,3.2340914386487873
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,a,151.0,>0,2.13,1.393,50.5,25.9,0.5475,49.9525,25.3525,2.566620665,0.422378642,L8,3.2530873359498345
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,b,151.0,>0,2.13,1.393,52.0,28.4,0.5475,51.4525,27.8525,2.462286491,0.821456855,L8,3.2530873359498345
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,c,151.0,>0,2.13,1.393,50.7,31.3,0.5475,50.1525,30.7525,2.024082963,1.60156347,L8,3.2530873359498345
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,a,151.0,>5,2.13,1.393,41.2,19.8,0.5475,40.6525,19.2525,2.23275131,0.03707254,L8,3.2530873359498345
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,b,151.0,>5,2.13,1.393,35.6,17.8,0.5475,35.0525,17.2525,1.857148286,0.176880332,L8,3.2530873359498345
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,c,151.0,>5,2.13,1.393,,,,,,,,L8,3.2530873359498345
EN608,15,11,,2018-02-02 19:17:58,40.121340000000004,-70.80431999999999,34.152,a,532.0,<10,1.90201556461163,0.4842368919391789,104.8,66.72,0.9985,103.8015,65.7215,0.43852511006539097,0.244157790549483,L8,3.025554507628987
EN608,15,11,,2018-02-02 19:17:58,40.121340000000004,-70.80431999999999,34.152,b,532.0,<10,1.90201556461163,0.4842368919391789,113.1,72.59,0.9985,112.1015,71.5915,0.466508723969249,0.27714887482824896,L8,3.025554507628987
EN608,15,15,,2018-02-02 19:21:06,40.12068,-70.80541,14.387,a,532.0,<10,1.90201556461163,0.4842368919391789,160.7,98.41,0.9985,159.7015,97.4115,0.7173248189593799,0.294538351741924,L8,3.1436226395292706
EN608,15,15,,2018-02-02 19:21:06,40.12068,-70.80541,14.387,b,547.0,<10,1.90201556461163,0.4842368919391789,143.3,90.01,0.9985,142.3015,89.0115,0.596853235821472,0.30239994717587604,L8,3.1436226395292706
EN608,15,19,22-23-24,2018-02-02 19:23:19,40.12008,-70.80615999999999,6.252000000000001,a,547.0,<10,1.90201556461163,0.4842368919391789,137.7,85.75,0.9985,136.7015,84.7515,0.581845104164486,0.274370734674312,L8,3.2340914386487873
EN608,15,19,22-23-24,2018-02-02 19:23:19,40.12008,-70.80615999999999,6.252000000000001,b,547.0,<10,1.90201556461163,0.4842368919391789,149.7,94.32,0.9985,148.7015,93.3215,0.620261441167069,0.32253421913622804,L8,3.2340914386487873
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,a,151.0,>10,2.13,1.393,39.4,19.7,0.5475,38.8525,19.1525,2.055383215,0.202650873,L8,3.2530873359498345
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,b,151.0,>10,2.13,1.393,35.3,17.5,0.5475,34.7525,16.9525,1.857148286,0.141511048,L8,3.2530873359498345
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,c,151.0,>10,2.13,1.393,38.4,19.3,0.5475,37.8525,18.7525,1.992782711,0.21809233100000003,L8,3.2530873359498345
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,a,151.0,>20,2.13,1.393,39.6,19.3,0.5475,39.0525,18.7525,2.117983719,0.09289132300000001,L8,3.2530873359498345
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,b,151.0,>20,2.13,1.393,39.2,19.2,0.5475,38.6525,18.6525,2.086683467,0.112401813,L8,3.2530873359498345
EN608,15,22-23-24,19,2018-02-02 19:23:45,40.1199533333333,-70.8063166666667,6.107,c,151.0,>20,2.13,1.393,,,,,,,,L8,3.2530873359498345
EN608,19,1,,2018-02-03 17:57:55,39.76652,-70.88725,497.705,a,535.0,>0,1.90201556461163,0.4842368919391789,7.957000000000001,6.36,1.0191666666666699,6.93783333333333,5.34083333333333,0.0182877507074136,0.036879130691509006,L11,0.8253625713147912
EN608,19,1,,2018-02-03 17:57:55,39.76652,-70.88725,497.705,b,540.0,>0,1.90201556461163,0.4842368919391789,6.672000000000001,5.665,1.0191666666666699,5.65283333333333,4.64583333333333,0.0114247017032695,0.0361190069796768,L11,0.8253625713147912
EN608,19,3,,2018-02-03 18:03:22,39.7656,-70.88762,300.111,a,535.0,>0,1.90201556461163,0.4842368919391789,15.72,11.23,1.0191666666666699,14.700833333333302,10.2108333333333,0.051416406184275,0.0540539944680887,L11,0.9316183147769552
EN608,19,3,,2018-02-03 18:03:22,39.7656,-70.88762,300.111,b,540.0,>0,1.90201556461163,0.4842368919391789,13.21,9.988999999999999,1.0191666666666699,12.190833333333302,8.96983333333333,0.03654316205186799,0.0552507341851719,L11,0.9316183147769552
EN608,19,5,,2018-02-03 18:07:26,39.76484,-70.8878,169.368,a,535.0,>0,1.90201556461163,0.4842368919391789,15.2,11.97,1.0191666666666699,14.180833333333302,10.950833333333302,0.0369877487695341,0.0761263077858165,L11,1.0153683712858435
EN608,19,5,,2018-02-03 18:07:26,39.76484,-70.8878,169.368,b,535.0,>0,1.90201556461163,0.4842368919391789,16.31,12.77,1.0191666666666699,15.290833333333302,11.750833333333302,0.0405376565461767,0.0808398117961868,L11,1.0153683712858435
EN608,19,7,,2018-02-03 18:10:17,39.764540000000004,-70.88838,99.57600000000001,a,535.0,>0,1.90201556461163,0.4842368919391789,53.34,37.23,1.0191666666666699,52.320833333333304,36.2108333333333,0.18448069123133,0.189550592498953,L11,1.0655746280297855
EN608,19,7,,2018-02-03 18:10:17,39.764540000000004,-70.88838,99.57600000000001,b,525.0,>0,1.90201556461163,0.4842368919391789,49.37,33.75,1.0191666666666699,48.3508333333333,32.7308333333333,0.18227658566555605,0.162248579504684,L11,1.0655746280297855
EN608,19,9,,2018-02-03 18:12:45,39.76432,-70.88898,64.658,a,549.0,>0,1.90201556461163,0.4842368919391789,291.0,175.1,1.0191666666666699,289.980833333333,174.080833333333,1.29336245697391,0.458910679141615,L11,1.1094852779880444
EN608,19,9,,2018-02-03 18:12:45,39.76432,-70.88898,64.658,b,549.0,>0,1.90201556461163,0.4842368919391789,272.1,166.1,1.0191666666666699,271.08083333333303,165.080833333333,1.18288542225396,0.478794982180169,L11,1.1094852779880444
EN608,19,11,11-12,2018-02-03 18:14:30,39.76402,-70.88918000000001,54.63399999999999,a,547.0,>0,1.90201556461163,0.4842368919391789,514.8,306.1,1.0191666666666699,513.780833333333,305.08083333333303,2.33746050508428,0.7446683259823079,L11,1.1469362578359321
EN608,19,11,11-12,2018-02-03 18:14:30,39.76402,-70.88918000000001,54.63399999999999,b,547.0,>0,1.90201556461163,0.4842368919391789,564.0,326.4,1.0191666666666699,562.980833333333,325.38083333333304,2.6611433445521,0.62606954435921,L11,1.1469362578359321
EN608,19,15,15,2018-02-03 18:17:18,39.76352,-70.8898,24.829,a,535.0,>0,1.90201556461163,0.4842368919391789,254.2,149.1,1.0191666666666699,253.18083333333303,148.080833333333,2.40706649887185,0.65206576012155,L11,1.2203674611962263
EN608,19,15,15,2018-02-03 18:17:18,39.76352,-70.8898,24.829,b,525.0,>0,1.90201556461163,0.4842368919391789,267.4,160.7,1.0191666666666699,266.38083333333304,159.680833333333,2.49025757881111,0.871347359164077,L11,1.2203674611962263
EN608,19,18,21-22-23-24,2018-02-03 18:20:11,39.7632,-70.88985,4.273,a,540.0,>0,1.90201556461163,0.4842368919391789,286.5,171.4,1.0191666666666699,285.480833333333,170.380833333333,2.61168454031047,0.8755420233448341,L11,1.2539985107358584
EN608,19,18,21-22-23-24,2018-02-03 18:20:11,39.7632,-70.88985,4.273,b,540.0,>0,1.90201556461163,0.4842368919391789,282.7,168.8,1.0191666666666699,281.680833333333,167.780833333333,2.58445585700575,0.8495558650026279,L11,1.2539985107358584
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,a,151.0,>0,2.13,1.393,50.2,34.1,0.541,49.659,33.559,1.763769201,2.390583196,L11,1.2576780908574543
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,b,151.0,>0,2.13,1.393,42.8,25.3,0.541,42.25899999999999,24.759,1.825848034,1.093179038,L11,1.2576780908574543
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,c,151.0,>0,2.13,1.393,43.4,25.0,0.541,42.858999999999995,24.459,1.91974879,0.963908997,L11,1.2576780908574543
EN608,19,15,15,2018-02-03 18:17:18,39.76352,-70.8898,24.829,a,151.0,>0,2.13,1.393,38.2,26.8,0.541,37.659,26.259,1.1894095759999999,1.9064639190000001,L11,1.2203674611962263
EN608,19,15,15,2018-02-03 18:17:18,39.76352,-70.8898,24.829,b,151.0,>0,2.13,1.393,47.3,29.3,0.541,46.75899999999999,28.759,1.87801512,1.512602415,L11,1.2203674611962263
EN608,19,15,15,2018-02-03 18:17:18,39.76352,-70.8898,24.829,c,151.0,>0,2.13,1.393,45.9,27.5,0.541,45.358999999999995,26.959,1.91974879,1.258653037,L11,1.2203674611962263
EN608,19,11-12,11,2018-02-03 18:14:34,39.764,-70.88919,54.507,a,151.0,>0,2.13,1.393,38.6,23.5,0.541,38.059,22.959,1.575446018,1.131365346,L11,1.1493075714969792
EN608,19,11-12,11,2018-02-03 18:14:34,39.764,-70.88919,54.507,b,151.0,>0,2.13,1.393,39.7,25.0,0.541,39.159,24.459,1.5337123480000001,1.349945439,L11,1.1493075714969792
EN608,19,11-12,11,2018-02-03 18:14:34,39.764,-70.88919,54.507,c,151.0,>0,2.13,1.393,36.4,21.9,0.541,35.859,21.359,1.5128455140000001,1.005329664,L11,1.1493075714969792
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,a,151.0,>5,2.13,1.393,25.2,13.3,0.541,24.659000000000002,12.759,1.303655496,0.27581296899999996,L11,1.2576780908574543
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,b,151.0,>5,2.13,1.393,19.7,13.7,0.541,19.159000000000002,13.159,0.657305292,0.971680172,L11,1.2576780908574543
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,c,151.0,>5,2.13,1.393,33.4,17.1,0.541,32.859,16.559,1.785679377,0.264200576,L11,1.2576780908574543
EN608,19,11,11-12,2018-02-03 18:14:30,39.76402,-70.88918000000001,54.63399999999999,a,547.0,<10,1.90201556461163,0.4842368919391789,166.4,106.3,1.0191666666666699,165.380833333333,105.28083333333299,0.6731259049140629,0.39049086913887604,L11,1.1469362578359321
EN608,19,11,11-12,2018-02-03 18:14:30,39.76402,-70.88918000000001,54.63399999999999,b,532.0,<10,1.90201556461163,0.4842368919391789,242.1,147.0,1.0191666666666699,241.080833333333,145.980833333333,1.0951611861139399,0.42121654011228293,L11,1.1469362578359321
EN608,19,18,21-22-23-24,2018-02-03 18:20:11,39.7632,-70.88985,4.273,a,547.0,<10,1.90201556461163,0.4842368919391789,223.9,140.6,1.0191666666666699,222.88083333333302,139.580833333333,0.9329681843484441,0.4771699288214529,L11,1.2539985107358584
EN608,19,18,21-22-23-24,2018-02-03 18:20:11,39.7632,-70.88985,4.273,b,520.0,<10,1.90201556461163,0.4842368919391789,166.1,109.1,1.0191666666666699,165.080833333333,108.08083333333299,0.6715535834287589,0.47704567422150895,L11,1.2539985107358584
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,a,151.0,>10,2.13,1.393,26.6,14.5,0.541,26.059,13.959000000000001,1.325565673,0.402453789,L11,1.2576780908574543
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,b,151.0,>10,2.13,1.393,24.5,13.7,0.541,23.959,13.159,1.183149526,0.445835938,L11,1.2576780908574543
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,c,151.0,>10,2.13,1.393,23.3,12.1,0.541,22.759,11.559000000000001,1.226969879,0.203947591,L11,1.2576780908574543
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,a,151.0,>20,2.13,1.393,23.4,14.3,0.541,22.859,13.759,0.996913026,0.7063479359999999,L11,1.2576780908574543
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,b,151.0,>20,2.13,1.393,22.6,12.1,0.541,22.059,11.559000000000001,1.150284261,0.280633208,L11,1.2576780908574543
EN608,19,21-22-23-24,18,2018-02-03 18:20:40,39.76314,-70.88979,4.08025,c,151.0,>20,2.13,1.393,24.8,14.8,0.541,24.259,14.259,1.09550882,0.66964839,L11,1.2576780908574543
EN608,20,1,,2018-02-03 21:20:22,39.92668,-70.768,463.51599999999996,a,540.0,>0,1.90201556461163,0.4842368919391789,8.295,6.825,0.854333333333333,7.44066666666667,5.97066666666667,0.0166775685241372,0.0444239855514814,L12,1.595413243114153
EN608,20,1,,2018-02-03 21:20:22,39.92668,-70.768,463.51599999999996,b,535.0,>0,1.90201556461163,0.4842368919391789,7.835,6.551,0.854333333333333,6.98066666666667,5.69666666666667,0.0147034889845455,0.0441388891154756,L12,1.595413243114153
EN608,20,3,,2018-02-03 21:20:38,39.92662,-70.76793,462.686,a,535.0,>0,1.90201556461163,0.4842368919391789,7.114,6.03,0.854333333333333,6.25966666666667,5.17566666666667,0.0124132259028406,0.0410476052708884,L12,1.603835958472443
EN608,20,3,,2018-02-03 21:20:38,39.92662,-70.76793,462.686,b,540.0,>0,1.90201556461163,0.4842368919391789,6.721,5.487,0.854333333333333,5.86666666666667,4.63266666666667,0.014000081332507,0.0334088846424231,L12,1.603835958472443
EN608,20,5,,2018-02-03 21:20:51,39.926559999999995,-70.7679,462.64300000000003,a,535.0,>0,1.90201556461163,0.4842368919391789,13.72,11.17,0.854333333333333,12.865666666666698,10.315666666666699,0.0292008542917375,0.0773523976135494,L12,1.6109732635504517
EN608,20,5,,2018-02-03 21:20:51,39.926559999999995,-70.7679,462.64300000000003,b,540.0,>0,1.90201556461163,0.4842368919391789,14.91,12.27,0.854333333333333,14.0556666666667,11.415666666666699,0.0299515516351852,0.086872081818796,L12,1.6109732635504517
EN608,22,1,,2018-02-04 03:20:45,40.0841,-70.85508,146.936,a,540.0,>0,1.90201556461163,0.4842368919391789,48.67,33.62,0.627,48.043,32.993,0.14228877907498,0.13907616811362,L9,2.8771141871322516
EN608,22,1,,2018-02-04 03:20:45,40.0841,-70.85508,146.936,b,535.0,>0,1.90201556461163,0.4842368919391789,32.33,24.3,0.627,31.703000000000003,23.673000000000002,0.0766283856087098,0.127142184426662,L9,2.8771141871322516
