cruise,cast,niskin,niskin_second_cast,replicate,vol_filtered,filter_size,fd_calibrated,tau_calibrated,rb,ra,blank,rb_blank,ra_blank,chl,phaeo,iode_quality_flag
ar92,12,21-22-23,NA',c,152,>0&<200,0.725,1.931,12,8.05,1.1,10.9,6.895,0.237728243894511,0.143304425513384,1
ar92,12,21-22-23,NA',a,152,>10&<200,0.725,1.931,3.83,2.58,1.1,2.73,1.425,0.0774620120555147,0.00128658169448528,1
ar92,12,21-22-23,NA',b,152,>10&<200,0.725,1.931,2.73,2.02,1.1,1.63,0.865,0.0454087656877155,0.00239301227281079,1
ar92,12,21-22-23,NA',c,152,>10&<200,0.725,1.931,3.27,2.32,1.1,2.17,1.165,0.0596546529622929,0.00472577631402281,1
ar92,17,11-12,NA',a,152,>0&<200,0.725,1.931,53.5,36.9,1.125,52.375,35.765,0.985934115128046,0.990517432569323,1
ar92,17,11-12,NA',b,152,>0&<200,0.725,1.931,51.9,33.7,1.125,50.775,32.565,1.08090669695856,0.718705903370386,1
ar92,17,11-12,NA',c,152,>0&<200,0.725,1.931,51,32.5,1.125,49.875,31.365,1.09871405605178,0.634583939014006,1
ar92,17,11-12,NA',a,152,>10&<200,0.725,1.931,21.7,15.2,1.125,20.575,14.065,0.386419692322912,0.390842743532351,1
ar92,17,11-12,NA',b,152,>10&<200,0.725,1.931,22.5,13,1.125,21.375,11.865,0.56449328325513,0.0911923762843435,1
ar92,17,11-12,NA',c,152,>10&<200,0.725,1.931,20.5,13.5,1.125,19.375,12.365,0.416098624144949,0.267218120920841,1
ar92,17,22-23-24,NA',a,152,>0&<200,0.725,1.931,11.8,8.11,1.125,10.675,6.975,0.219624095483069,0.165829547609037,1
ar92,17,22-23-24,NA',b,152,>0&<200,0.725,1.931,11.5,8.36,1.125,10.375,7.225,0.186977270478829,0.212291915376434,1
ar92,17,22-23-24,NA',c,152,>0&<200,0.725,1.931,9.52,6.3,1.125,8.395,5.165,0.191725899570354,0.0937032139164877,1
ar92,17,22-23-24,NA',a,152,>10&<200,0.725,1.931,3.02,2.27,1.125,1.895,1.135,0.0451119763694952,0.0176105877752417,1
ar92,17,22-23-24,NA',b,152,>10&<200,0.725,1.931,2.66,2.54,1.125,1.535,1.405,0.00771652227372944,0.0699268280552179,3
ar92,17,22-23-24,NA',c,152,>10&<200,0.725,1.931,2.61,2.35,1.125,1.485,1.215,0.0160266231838996,0.0511169146450478,3
ar92,8,12-13,NA',a,152,>0&<200,0.725,1.931,90.2,57.6,1.015,89.185,56.597,1.93435406043304,1.19331903463275,1
ar92,8,12-13,NA',b,152,>0&<200,0.725,1.931,93,50.4,1.015,91.985,49.397,2.52793269687376,0.201852766613078,1
ar92,8,12-13,NA',c,152,>0&<200,0.725,1.931,93.3,54.7,1.015,92.285,53.697,2.29050124229747,0.676911556715686,1
ar92,8,12-13,NA',a,152,>10&<200,0.725,1.931,16.1,9.13,1.015,15.085,8.127,0.413012015235457,0.0361036489092798,1
ar92,8,12-13,NA',b,152,>10&<200,0.725,1.931,16.2,9.33,1.015,15.185,8.327,0.40707622887105,0.0530918694842133,1
ar92,8,12-13,NA',c,152,>10&<200,0.725,1.931,15.1,8.7,1.015,14.085,7.697,0.379178032958336,0.0461748976337695,1
ar92,8,22-23-24,NA',a,152,>0&<200,0.725,1.931,10.6,7.68,1.015,9.585,6.677,0.172612667476963,0.196372848641458,1
ar92,8,22-23-24,NA',b,152,>0&<200,0.725,1.931,12.1,6.83,1.015,11.085,5.827,0.312103647040534,0.00990902368315059,1
ar92,8,22-23-24,NA',c,152,>0&<200,0.725,1.931,12.6,7.58,1.015,11.585,6.577,0.297264181129515,0.0661951178836424,1
ar92,8,22-23-24,NA',a,152,>10&<200,0.725,1.931,2.46,1.78,1.015,1.445,0.777,0.0396510529142405,0.00328765399365427,1
ar92,8,22-23-24,NA',b,152,>10&<200,0.725,1.931,2.31,1.7,1.015,1.295,0.697,0.0354960024591554,0.0030217307645288,1
ar92,8,22-23-24,NA',c,152,>10&<200,0.725,1.931,2.35,1.72,1.015,1.335,0.717,0.0366831597320369,0.00293981691269999,1
ar92,11,11-12,NA',a,152,>0&<200,0.725,1.931,145,89.3,1.12,143.88,88.215,3.3041554797473,1.57079693966059,1
ar92,11,11-12,NA',b,152,>0&<200,0.725,1.931,144,87,1.12,142.88,85.915,3.38132070248459,1.36652872350225,1
ar92,11,11-12,NA',c,152,>0&<200,0.725,1.931,149,87.8,1.12,147.88,86.715,3.6306237297897,1.16143543303925,1
ar92,11,11-12,NA',a,152,>10&<200,0.725,1.931,64.5,34.6,1.12,63.38,33.515,1.77272259773023,0.0793890650987196,1
ar92,11,11-12,NA',b,152,>10&<200,0.725,1.931,66.9,36.7,1.12,65.78,35.615,1.79052995682345,0.177632265216024,1
ar92,11,11-12,NA',c,152,>10&<200,0.725,1.931,64,36.9,1.12,62.88,35.815,1.60652057952682,0.372694076723175,1
ar92,11,22-23-24,NA',a,152,>0&<200,0.725,1.931,11.2,7.48,1.12,10.08,6.395,0.218733727528407,0.134667856353172,1
ar92,11,22-23-24,NA',b,152,>0&<200,0.725,1.931,11,7.81,1.12,9.88,6.725,0.187274059797049,0.184364040531898,1
ar92,11,22-23-24,NA',c,152,>0&<200,0.725,1.931,12.4,7.73,1.12,11.28,6.645,0.275123697990276,0.0920934286544604,1
ar92,11,22-23-24,NA',a,152,>10&<200,0.725,1.931,3.48,2.43,1.12,2.36,1.345,0.0602482315987337,0.0140793884670558,1
ar92,11,22-23-24,NA',b,152,>10&<200,0.725,1.931,2.25,1.84,1.12,1.13,0.755,0.0222591988665272,0.0194637402782096,1
ar92,11,22-23-24,NA',c,152,>10&<200,0.725,1.931,2.15,1.75,1.12,1.03,0.665,0.0216656202300865,0.0150837235199135,1
ar99,2,21-22-23,NA',a,152,>0&<200,0.316930317,2.12180909,121,67.2,1.065,119.935,66.09,1.27410194774825,0.480236999170815,1
ar99,2,21-22-23,NA',b,152,>0&<200,0.316930317,2.12180909,115,67.2,1.065,113.935,66.09,1.13212754554768,0.622211401371381,1
ar99,2,21-22-23,NA',c,152,>0&<200,0.316930317,2.12180909,130,73.7,1.065,128.935,72.59,1.33325794866515,0.59362152110115,1
ar99,2,21-22-23,NA',d,152,>0&<200,0.316930317,2.12180909,151,87.9,1.065,149.935,86.79,1.49416227115913,0.809651879288832,1
ar99,2,21-22-23,NA',e,152,>0&<200,0.316930317,2.12180909,129,73.1,1.065,127.935,71.99,1.32379298851845,0.587159663754263,1
ar99,2,21-22-23,NA',f,152,>0&<200,0.316930317,2.12180909,123,68.8,1.065,121.935,67.69,1.28356690789495,0.513243552340353,1
ar99,2,21-22-23,NA',a,152,>10&<200,0.316930317,2.12180909,86,44.6,1.065,84.935,43.49,0.980688183200413,0.173740638126719,1
ar99,2,21-22-23,NA',b,152,>10&<200,0.316930317,2.12180909,90.4,46.1,1.065,89.335,44.99,1.04930914426402,0.14493672079709,1
ar99,2,21-22-23,NA',c,152,>10&<200,0.316930317,2.12180909,90.3,46.7,1.065,89.235,45.59,1.03274546400729,0.177427218547414,1
ar99,2,21-22-23,NA',d,152,>10&<200,0.316930317,2.12180909,89.2,45.6,1.065,88.135,44.49,1.03274546400729,0.148228053142497,1
ar99,2,21-22-23,NA',e,152,>10&<200,0.316930317,2.12180909,85.7,45.6,1.065,84.635,44.49,0.949927062723623,0.23104645442616,1
ar99,2,21-22-23,NA',f,152,>10&<200,0.316930317,2.12180909,96.9,49.3,1.065,95.835,48.19,1.12739506547433,0.151793826219264,1
ar99,3,15-16-17,NA',a,152,>0&<200,0.316930317,2.12180909,142,76,1.05,140.95,74.98,1.56100855219523,0.429312740587213,1
ar99,3,15-16-17,NA',b,152,>0&<200,0.316930317,2.12180909,145,79.7,1.05,143.95,78.68,1.54444487193849,0.544091795387758,1
ar99,3,15-16-17,NA',c,152,>0&<200,0.316930317,2.12180909,140,79.6,1.05,138.95,78.58,1.42849911014137,0.657383087602621,1
ar99,3,15-16-17,NA',a,152,>10&<200,0.316930317,2.12180909,89.2,45.9,1.05,88.15,44.88,1.02387206386975,0.167453884650866,1
ar99,3,15-16-17,NA',b,152,>10&<200,0.316930317,2.12180909,88.2,44.8,1.05,87.15,43.78,1.02623830390643,0.135888479209272,1
ar99,3,15-16-17,NA',c,152,>10&<200,0.316930317,2.12180909,87.2,44.3,1.05,86.15,43.28,1.01440710372305,0.134447331481327,1
ar99,17,21-22-23,NA',a,152,>0&<200,0.316930317,2.12180909,71,42.1,1.085,69.915,40.99,0.684434930608564,0.403632151161938,1
ar99,17,21-22-23,NA',b,152,>0&<200,0.316930317,2.12180909,69.6,40.5,1.085,68.515,39.39,0.689167410681916,0.356428157772342,1
ar99,17,21-22-23,NA',c,152,>0&<200,0.316930317,2.12180909,68.8,40.5,1.085,67.715,39.39,0.670237490388507,0.375358078065751,1
ar99,17,21-22-23,NA',a,152,>10&<200,0.316930317,2.12180909,26.3,14,1.085,25.215,12.89,0.29163908452033,0.0505220446336529,1
ar99,17,21-22-23,NA',b,152,>10&<200,0.316930317,2.12180909,25.6,13.7,1.085,24.515,12.59,0.282174124373626,0.0520235960335617,1
ar99,17,21-22-23,NA',c,152,>10&<200,0.316930317,2.12180909,31.2,16.5,1.085,30.115,15.39,0.348428845400557,0.0600940233100562,1
ar99,10,9-10,NA',a,152,>0&<200,0.316930317,2.12180909,81.9,48.7,1.11,80.79,47.59,0.785591692176468,0.477670382023537,1
ar99,10,9-10,NA',b,152,>0&<200,0.316930317,2.12180909,67.2,54.1,1.11,66.09,52.99,0.30997744480457,1.09662598683775,3
ar99,10,9-10,NA',c,152,>0&<200,0.316930317,2.12180909,82.3,54.3,1.11,81.19,53.19,0.66254721026931,0.749365160537545,1
ar99,10,9-10,NA',a,152,>10&<200,0.316930317,2.12180909,31,17.2,1.11,29.89,16.09,0.326541125061303,0.100563030725166,3
ar99,10,9-10,NA',b,152,>10&<200,0.316930317,2.12180909,45.6,23.3,1.11,44.49,22.19,0.527671528178772,0.061355272125874,1
ar99,10,9-10,NA',c,152,>10&<200,0.316930317,2.12180909,44.7,22.9,1.11,43.59,21.79,0.515840327995391,0.0625685939801937,1
ar99,10,22-23-24,NA',a,152,>0&<200,0.316930317,2.12180909,74.2,48.6,1.11,73.09,47.49,0.605757449389083,0.654850155228656,1
ar99,10,22-23-24,NA',b,152,>0&<200,0.316930317,2.12180909,79.7,51.2,1.11,78.59,50.09,0.674378410452691,0.655245403303944,1
ar99,10,22-23-24,NA',c,152,>0&<200,0.316930317,2.12180909,82.6,49,1.11,81.49,47.89,0.795056652323172,0.476168830623628,1
ar99,10,22-23-24,NA',a,152,>10&<200,0.316930317,2.12180909,39.2,20.6,1.11,38.09,19.49,0.440120646821756,0.0772354747617298,1
ar99,10,22-23-24,NA',b,152,>10&<200,0.316930317,2.12180909,36.4,19.2,1.11,35.29,18.09,0.40699328630829,0.0732002611234827,1
ar99,10,22-23-24,NA',c,152,>10&<200,0.316930317,2.12180909,42.5,22.1,1.11,41.39,20.99,0.482712967481926,0.0744601978355377,1
ar99,14,11-13,NA',a,152,>0&<200,0.316930317,2.12180909,68,41.6,1.105,66.895,40.515,0.624214121675157,0.451244229579585,1
ar99,14,11-13,NA',b,152,>0&<200,0.316930317,2.12180909,71.8,41.9,1.105,70.695,40.815,0.707032522958821,0.376389237042717,1
ar99,14,11-13,NA',c,152,>0&<200,0.316930317,2.12180909,68.2,38.7,1.105,67.095,37.615,0.697567562812116,0.300911170556935,1
ar99,14,11-13,NA',a,152,>10&<200,0.316930317,2.12180909,45.4,23.2,1.105,44.295,22.115,0.524832040134761,0.0622039079831862,1
ar99,14,11-13,NA',b,152,>10&<200,0.316930317,2.12180909,40.1,20.6,1.105,38.995,19.515,0.460943559144506,0.0570761798345462,1
ar99,14,11-13,NA',c,152,>10&<200,0.316930317,2.12180909,34.5,18.6,1.105,33.395,17.515,0.375758917824166,0.0891714295095823,1
ar99,14,21-22-23,NA',a,152,>0&<200,0.316930317,2.12180909,81.9,48.9,1.105,80.795,47.815,0.78038596409578,0.488848666664321,1
ar99,14,21-22-23,NA',b,152,>0&<200,0.316930317,2.12180909,81.8,47.4,1.105,80.695,46.315,0.813513324609246,0.415904262416878,1
ar99,14,21-22-23,NA',c,152,>0&<200,0.316930317,2.12180909,87.3,50.9,1.105,86.195,49.815,0.860838125342767,0.461485897062637,1
ar99,14,21-22-23,NA',a,152,>10&<200,0.316930317,2.12180909,44.1,23,1.105,42.995,21.915,0.498803399731323,0.0829236092220931,1
ar99,14,21-22-23,NA',b,152,>10&<200,0.316930317,2.12180909,46,26.3,1.105,44.895,25.215,0.465676039217858,0.20364846595031,3
ar99,14,21-22-23,NA',c,152,>10&<200,0.316930317,2.12180909,42.6,21.9,1.105,41.495,20.815,0.489338439584619,0.0631894039638803,1
ar99,6,12-13,NA',a,152,>0&<200,0.316930317,2.12180909,88.1,50.9,1.06,87.04,49.745,0.882489221678354,0.437976672019465,1
ar99,6,12-13,NA',b,152,>0&<200,0.316930317,2.12180909,87,50.3,1.06,85.94,49.145,0.870658021494974,0.433881054709254,1
ar99,6,12-13,NA',c,152,>0&<200,0.316930317,2.12180909,92.7,53.5,1.06,91.64,52.345,0.929814022411876,0.459668080424838,1
ar99,6,12-13,NA',a,152,>10&<200,0.316930317,2.12180909,64,32.2,1.06,62.94,31.045,0.754712259697844,0.0693678221163844,1
ar99,6,12-13,NA',b,152,>10&<200,0.316930317,2.12180909,66.5,33.4,1.06,65.44,32.245,0.785473380174634,0.0704603366267768,1
ar99,6,12-13,NA',c,152,>10&<200,0.316930317,2.12180909,71.8,36.2,1.06,70.74,35.045,0.844629381091536,0.0856294840133,1
ar99,6,22-23-24,NA',a,152,>0&<200,0.316930317,2.12180909,88.3,49.9,1.06,87.24,48.745,0.910884102118467,0.3830370957567,1
ar99,6,22-23-24,NA',b,152,>0&<200,0.316930317,2.12180909,84.3,49.2,1.06,83.24,48.045,0.832798180908156,0.442541729891155,1
ar99,6,22-23-24,NA',c,152,>0&<200,0.316930317,2.12180909,95.4,54.9,1.06,94.34,53.745,0.960575142888666,0.466069534099761,1
ar99,6,22-23-24,NA',a,152,>10&<200,0.316930317,2.12180909,52.8,26.9,1.06,51.74,25.745,0.615104097533954,0.0682890964202193,1
ar99,6,22-23-24,NA',b,152,>10&<200,0.316930317,2.12180909,57.5,29.6,1.06,56.44,28.445,0.662428898267476,0.0926349744078574,1
ar99,6,22-23-24,NA',c,152,>10&<200,0.316930317,2.12180909,53.6,27.6,1.06,52.54,26.445,0.61747033757063,0.0845041434593996,1
ar99,9,14-15,NA',a,152,>0&<200,0.316930317,2.12180909,65.7,39.3,1.08,64.62,38.22,0.624687369682492,0.389850904659264,1
ar99,9,14-15,NA',b,152,>0&<200,0.316930317,2.12180909,68,38.6,1.08,66.92,37.52,0.695674570782776,0.300282416483124,1
ar99,9,14-15,NA',c,152,>0&<200,0.316930317,2.12180909,67.4,39.9,1.08,66.32,38.82,0.65071601008593,0.379749081749417,1
ar99,9,14-15,NA',a,152,>10&<200,0.316930317,2.12180909,38.4,21,1.08,37.32,19.92,0.411725766381643,0.117044574405583,1
ar99,9,14-15,NA',b,152,>10&<200,0.316930317,2.12180909,45.9,23.7,1.08,44.82,22.62,0.525305288142096,0.0751357313662903,1
ar99,9,14-15,NA',c,152,>10&<200,0.316930317,2.12180909,45.7,24.2,1.08,44.62,23.12,0.508741607885363,0.104971759534349,1
ar99,9,21-22-23,NA',a,152,>0&<200,0.316930317,2.12180909,84.4,48.9,1.08,83.32,47.82,0.840015213020018,0.429352141219196,1
ar99,9,21-22-23,NA',b,152,>0&<200,0.316930317,2.12180909,87.9,51.1,1.08,86.82,50.02,0.870776333496807,0.456989351552241,1
ar99,9,21-22-23,NA',c,152,>0&<200,0.316930317,2.12180909,93.8,56,1.08,92.72,54.92,0.894438733863569,0.563395960716474,1
ar99,9,21-22-23,NA',a,152,>10&<200,0.316930317,2.12180909,48.8,24.9,1.08,47.72,23.82,0.56553136876559,0.0667632857299788,1
ar99,9,21-22-23,NA',b,152,>10&<200,0.316930317,2.12180909,41.6,21.4,1.08,40.52,20.32,0.477980487408574,0.0614077317077131,1
ar99,9,21-22-23,NA',c,152,>10&<200,0.316930317,2.12180909,38.8,19.9,1.08,37.72,18.82,0.447219366931784,0.0523518084505247,1
