"cruise","cast","niskin","replicate","vol_filtered","filter_size","tau_calibration","fd_calibration","rb","ra","blank","rb_blank","ra_blank","chl","phaeo","quality_flag","date","latitude","longitude","depth"
"EN617",9,11,"a",290,">0",1.8682,0.5122,92.86,56.08,0.6432,92.2168,55.4368,0.698919072182637,0.215684938904811,1,2018-07-21 17:39:41,40.52142,-70.88128,4.436
"EN617",9,11,"b",290,">0",1.8682,0.5122,94.57,57.15,0.6432,93.9268,56.5068,0.711080796114037,0.221176223297549,1,2018-07-21 17:39:41,40.52142,-70.88128,4.436
"EN617",9,11,"a",290,"<10",1.8682,0.5122,78.3,48.33,0.6742,77.6258,47.6558,0.569510728475085,0.216721266004777,1,2018-07-21 17:39:41,40.52142,-70.88128,4.436
"EN617",9,11,"b",290,"<10",1.8682,0.5122,74.03,45.1,0.6432,73.3868,44.4568,0.549747927086561,0.183706521945715,1,2018-07-21 17:39:41,40.52142,-70.88128,4.436
"EN617",12,1,"a",290,">0",1.8682,0.5122,19.72,14.97,0.6742,19.0458,14.2958,0.0902627948033585,0.145591295290297,1,2018-07-22 02:14:34,40.36728,-70.88918,88.937
"EN617",12,1,"b",290,">0",1.8682,0.5122,19.3,14.86,0.6742,18.6258,14.1858,0.0843719597740867,0.149667335071293,1,2018-07-22 02:14:34,40.36728,-70.88918,88.937
"EN617",12,3,"a",290,">0",1.8682,0.5122,23.84,17.74,0.6432,23.1968,17.0968,0.115916431221155,0.166148945149052,1,2018-07-22 02:16:03,40.36758,-70.88932,74.651
"EN617",12,3,"b",290,">0",1.8682,0.5122,23.83,18.09,0.6742,23.1558,17.4158,0.109075461509743,0.178252821080464,1,2018-07-22 02:16:03,40.36758,-70.88932,74.651
"EN617",12,5,"a",290,">0",1.8682,0.5122,27.29,19.83,0.6432,26.6468,19.1868,0.14176009457538,0.174786391512068,1,2018-07-22 02:18:05,40.36806,-70.88951,50.324
"EN617",12,5,"b",290,">0",1.8682,0.5122,28.25,20.12,0.6742,27.5758,19.4458,0.154491899316064,0.166327604674143,1,2018-07-22 02:18:05,40.36806,-70.88951,50.324
"EN617",12,7,"a",290,">0",1.8682,0.5122,43.91,28.71,0.6742,43.2358,28.0358,0.288840943370747,0.173697571371184,1,2018-07-22 02:20:06,40.36836,-70.88934,40.455
"EN617",12,7,"b",290,">0",1.8682,0.5122,42.11,29.14,0.6432,41.4668,28.4968,0.246464936547276,0.223679220098793,1,2018-07-22 02:20:06,40.36836,-70.88934,40.455
"EN617",12,10,"a",200,">5",1.8682,0.5122,83.63,51.06,0.533833333333333,83.0961666666667,50.5261666666667,0.897430711322276,0.311271456053891,1,2018-07-22 02:22:04,40.3687,-70.88926,28.669
"EN617",12,10,"b",200,">5",1.8682,0.5122,84.62,52.21,0.533833333333333,84.0861666666667,51.6761666666667,0.893022086397144,0.343190727129023,1,2018-07-22 02:22:04,40.3687,-70.88926,28.669
"EN617",12,10,"a",200,">20",1.8682,0.5122,26.07,16.15,0.508,25.562,15.642,0.273334745358212,0.100857886883788,1,2018-07-22 02:22:04,40.3687,-70.88926,28.669
"EN617",12,10,"b",200,">20",1.8682,0.5122,23.5,14.61,0.508,22.992,14.102,0.244954222402672,0.0923980662993278,1,2018-07-22 02:22:04,40.3687,-70.88926,28.669
"EN617",12,10,"a",286,">0",1.8682,0.5122,306.8,194.5,0.6432,306.1568,193.8568,2.1638486848443,1.07915881200661,1,2018-07-22 02:22:04,40.3687,-70.88926,28.669
"EN617",12,10,"b",285,">0",1.8682,0.5122,323.6,205.6,0.6432,322.9568,204.9568,2.28165675949838,1.15907184513096,1,2018-07-22 02:22:04,40.3687,-70.88926,28.669
"EN617",12,10,"a",285,"<10",1.8682,0.5122,248.5,158.4,0.6432,247.8568,157.7568,1.74218028839664,0.906174556794095,1,2018-07-22 02:22:04,40.3687,-70.88926,28.669
"EN617",12,10,"b",285,"<10",1.8682,0.5122,256,162,0.6742,255.3258,161.3258,1.81759097790549,0.89067873905297,1,2018-07-22 02:22:04,40.3687,-70.88926,28.669
"EN617",12,14,"a",290,">0",1.8682,0.5122,234.5,148.8,0.6742,233.8258,148.1258,1.62853084518902,0.815269136511537,1,2018-07-22 02:24:14,40.3691,-70.88928,20.206
"EN617",12,14,"b",290,">0",1.8682,0.5122,232.2,147.7,0.6742,231.5258,147.0258,1.60572761281764,0.819924416400152,1,2018-07-22 02:24:14,40.3691,-70.88928,20.206
"EN617",12,16,"a",200,">5",1.8682,0.5122,33.33,20.65,0.533833333333333,32.7961666666667,20.1161666666667,0.349383525316747,0.131841468649419,1,2018-07-22 02:25:50,40.36936,-70.88922,14.386
"EN617",12,16,"b",200,">5",1.8682,0.5122,34.02,21.51,0.533833333333333,33.4861666666667,20.9761666666667,0.344699361333794,0.157098811492373,1,2018-07-22 02:25:50,40.36936,-70.88922,14.386
"EN617",12,16,"a",200,">20",1.8682,0.5122,6.829,4.06,0.508,6.321,3.552,0.0762967651105736,0.00867524804142638,1,2018-07-22 02:25:50,40.36936,-70.88922,14.386
"EN617",12,16,"b",200,">20",1.8682,0.5122,7.009,4.521,0.508,6.501,4.013,0.0685541175858097,0.0274460763271903,1,2018-07-22 02:25:50,40.36936,-70.88922,14.386
"EN617",12,16,"a",286,">0",1.8682,0.5122,175.7,108.3,0.6742,175.0258,107.6258,1.29869458021821,0.501764708569058,1,2018-07-22 02:25:50,40.36936,-70.88922,14.386
"EN617",12,16,"b",287,">0",1.8682,0.5122,171.7,105.8,0.6742,171.0258,105.1258,1.26536751988776,0.487141909008272,1,2018-07-22 02:25:50,40.36936,-70.88922,14.386
"EN617",12,16,"a",258,"<10",1.8682,0.5122,142.7,87.96,0.6742,142.0258,87.2858,1.16922542830306,0.449439052802216,1,2018-07-22 02:25:50,40.36936,-70.88922,14.386
"EN617",12,16,"b",287,"<10",1.8682,0.5122,147.6,93.63,0.6742,146.9258,92.9558,1.03629567599912,0.513332635705267,1,2018-07-22 02:25:50,40.36936,-70.88922,14.386
"EN617",12,20,"a",200,">5",1.8682,0.5122,9.237,5.767,0.533833333333333,8.70316666666667,5.23316666666667,0.0956120530638101,0.0295773351193565,1,2018-07-22 02:27:54,40.36966,-70.88926,4.752
"EN617",12,20,"b",200,">5",1.8682,0.5122,7.984,5.113,0.533833333333333,7.45016666666667,4.57916666666667,0.0791072635003455,0.0304369398288212,1,2018-07-22 02:27:54,40.36966,-70.88926,4.752
"EN617",12,20,"a",200,">20",1.8682,0.5122,2.197,1.545,0.508,1.689,1.037,0.0179651465699148,0.00684227956708522,1,2018-07-22 02:27:54,40.36966,-70.88926,4.752
"EN617",12,20,"b",200,">20",1.8682,0.5122,2.115,1.615,0.508,1.607,1.107,0.0137769528910389,0.0127050343159611,1,2018-07-22 02:27:54,40.36966,-70.88926,4.752
"EN617",12,20,"a",290,">0",1.8682,0.5122,40.76,25.02,0.6742,40.0858,24.3458,0.299102397937866,0.10255798529372,1,2018-07-22 02:27:54,40.36966,-70.88926,4.752
"EN617",12,20,"b",290,">0",1.8682,0.5122,42.88,26.48,0.6742,42.2058,25.8058,0.311644175742122,0.114103489875671,1,2018-07-22 02:27:54,40.36966,-70.88926,4.752
"EN617",12,20,"a",290,"<10",1.8682,0.5122,35.19,21.98,0.6742,34.5158,21.3058,0.251025583021551,0.100480458803139,1,2018-07-22 02:27:54,40.36966,-70.88926,4.752
"EN617",12,20,"b",290,"<10",1.8682,0.5122,34.39,21.27,0.6742,33.7158,20.5958,0.249315340593698,0.0904770228103023,1,2018-07-22 02:27:54,40.36966,-70.88926,4.752
"EN617",13,2,"a",290,">0",1.8682,0.5122,11.1,9.246,0.6742,10.4258,8.5718,0.035230994013774,0.106187750615054,1,2018-07-22 05:09:11,40.23676,-70.89156,123.384
"EN617",13,2,"b",290,">0",1.8682,0.5122,12.05,9.701,0.631333333333333,11.4186666666667,9.06966666666667,0.0446373273669661,0.104995290543149,1,2018-07-22 05:09:11,40.23676,-70.89156,123.384
"EN617",13,3,"a",287,">0",1.8682,0.5122,12.27,9.314,0.6742,11.5958,8.6398,0.0567591257782733,0.0872714638940612,1,2018-07-22 05:10:56,40.23722,-70.8915,111.605
"EN617",13,3,"b",287,">0",1.8682,0.5122,12.71,9.894,0.6742,12.0358,9.2198,0.0540709398483145,0.0996285937822082,1,2018-07-22 05:10:56,40.23722,-70.8915,111.605
"EN617",13,5,"a",290,">0",1.8682,0.5122,18.12,13.88,0.6742,17.4458,13.2058,0.0805714210455243,0.137299697951579,1,2018-07-22 05:13:05,40.23786,-70.89132,81.11
"EN617",13,5,"b",290,">0",1.8682,0.5122,18.72,14.33,0.6742,18.0458,13.6558,0.0834218250919461,0.141873456284468,1,2018-07-22 05:13:05,40.23786,-70.89132,81.11
"EN617",13,7,"a",290,">0",1.8682,0.5122,41.64,29.18,0.6742,40.9658,28.5058,0.236773562789441,0.233519077104214,1,2018-07-22 05:15:19,40.23852,-70.89093,55.346
"EN617",13,7,"b",290,">0",1.8682,0.5122,42.78,30.22,0.6742,42.1058,29.5458,0.238673832153723,0.24877687190545,1,2018-07-22 05:15:19,40.23852,-70.89093,55.346
"EN617",13,10,"a",290,">0",1.8682,0.5122,100.3,64.98,0.6742,99.6258,64.3058,0.671175139464131,0.389750863050214,1,2018-07-22 05:17:07,40.239,-70.8905,38.675
"EN617",13,10,"b",290,">0",1.8682,0.5122,95.59,64.07,0.6742,94.9158,63.3958,0.598964903621444,0.446947792748073,1,2018-07-22 05:17:07,40.239,-70.8905,38.675
"EN617",13,13,"a",200,">5",1.8682,0.5122,52.97,33.18,0.533833333333333,52.4361666666667,32.6461666666667,0.545291795427321,0.235679630068846,1,2018-07-22 05:18:53,40.23948,-70.89012,31.986
"EN617",13,13,"b",200,">5",1.8682,0.5122,42.35,26.77,0.533833333333333,41.8161666666667,26.2361666666667,0.429289852084773,0.198339624001393,1,2018-07-22 05:18:53,40.23948,-70.89012,31.986
"EN617",13,13,"a",200,">20",1.8682,0.5122,13.04,9.148,0.533833333333333,12.5061666666667,8.61416666666667,0.107239801303847,0.0988308865603196,1,2018-07-22 05:18:53,40.23948,-70.89012,31.986
"EN617",13,13,"b",200,">20",1.8682,0.5122,13.47,9.411,0.533833333333333,12.9361666666667,8.87716666666667,0.111841303569454,0.100520949457713,1,2018-07-22 05:18:53,40.23948,-70.89012,31.986
"EN617",13,13,"a",285,">0",1.8682,0.5122,202.8,130.2,0.6742,202.1258,129.5258,1.40379898931849,0.770625694797857,1,2018-07-22 05:18:53,40.23948,-70.89012,31.986
"EN617",13,13,"b",285,">0",1.8682,0.5122,207.4,131,0.6742,206.7258,130.3258,1.47727607140403,0.710578676431615,1,2018-07-22 05:18:53,40.23948,-70.89012,31.986
"EN617",13,15,"a",200,">5",1.8682,0.5122,19.27,12.27,0.533833333333333,18.7361666666667,11.7361666666667,0.192877340474545,0.0878787711116216,1,2018-07-22 05:20:42,40.24,-70.88962,21.584
"EN617",13,15,"b",200,">5",1.8682,0.5122,16.46,10.84,0.533833333333333,15.9261666666667,10.3061666666667,0.154852950495278,0.091694270660889,1,2018-07-22 05:20:42,40.24,-70.88962,21.584
"EN617",13,15,"a",200,">20",1.8682,0.5122,7.328,4.879,0.533833333333333,6.79416666666667,4.34516666666667,0.0674795152603087,0.036466869634858,1,2018-07-22 05:20:42,40.24,-70.88962,21.584
"EN617",13,15,"b",200,">20",1.8682,0.5122,6.489,4.138,0.533833333333333,5.95516666666667,3.60416666666667,0.0647792324936651,0.0214407273605016,1,2018-07-22 05:20:42,40.24,-70.88962,21.584
"EN617",13,15,"a",290,">0",1.8682,0.5122,82.1,53.75,0.6742,81.4258,53.0758,0.538726364773729,0.336925541030271,1,2018-07-22 05:20:42,40.24,-70.88962,21.584
"EN617",13,15,"b",290,">0",1.8682,0.5122,81.31,52.42,0.6742,80.6358,51.7458,0.548987819340848,0.304721562097635,1,2018-07-22 05:20:42,40.24,-70.88962,21.584
"EN617",13,18,"a",200,">5",1.8682,0.5122,10.58,6.445,0.533833333333333,10.0461666666667,5.91116666666667,0.113935400408892,0.0274733078522748,1,2018-07-22 05:23:45,40.24099,-70.88912,3.433
"EN617",13,18,"b",200,">5",1.8682,0.5122,9.147,5.8,0.533833333333333,8.61316666666667,5.26616666666667,0.0922229226526146,0.0337559014635521,1,2018-07-22 05:23:45,40.24099,-70.88912,3.433
"EN617",13,18,"a",200,">20",1.8682,0.5122,2.047,1.552,0.533833333333333,1.51316666666667,1.01816666666667,0.0136391833621285,0.0107177061060381,1,2018-07-22 05:23:45,40.24099,-70.88912,3.433
"EN617",13,18,"b",200,">20",1.8682,0.5122,1.784,1.197,0.533833333333333,1.25016666666667,0.663166666666667,0.0161741426940797,-0.00030967008091303,2,2018-07-22 05:23:45,40.24099,-70.88912,3.433
"EN617",13,18,"a",290,">0",1.8682,0.5122,44,26.74,0.6742,43.3258,26.0658,0.327986492274941,0.102050689384232,1,2018-07-22 05:23:45,40.24099,-70.88912,3.433
"EN617",13,18,"b",290,">0",1.8682,0.5122,42.11,25.53,0.6742,41.4358,24.8558,0.315064660597828,0.0950097733303098,1,2018-07-22 05:23:45,40.24099,-70.88912,3.433
"EN617",13,18,"a",290,"<10",1.8682,0.5122,39.93,24.79,0.6742,39.2558,24.1158,0.287700781752179,0.110165029596649,1,2018-07-22 05:23:45,40.24099,-70.88912,3.433
"EN617",13,18,"b",290,"<10",1.8682,0.5122,46.87,28.64,0.6742,46.1958,27.9658,0.346419105108468,0.114964539930014,1,2018-07-22 05:23:45,40.24099,-70.88912,3.433
"EN617",14,1,"a",290,">0",1.8682,0.5122,7.186,5.937,0.631333333333333,6.55466666666667,5.30566666666667,0.0237343643598726,0.0637992597819665,1,2018-07-22 09:06:02,40.1408,-70.75892,128.339
"EN617",14,1,"b",290,">0",1.8682,0.5122,8.054,6.463,0.6742,7.3798,5.7888,0.0302332855857144,0.0652711392617339,1,2018-07-22 09:06:02,40.1408,-70.75892,128.339
"EN617",14,3,"a",290,">0",1.8682,0.5122,8.72,6.242,0.6742,8.0458,5.5678,0.0470886748468889,0.0447696613653869,2,2018-07-22 09:08:52,40.14136,-70.75928,109.217
"EN617",14,3,"b",290,">0",1.8682,0.5122,8.27,6.48,0.6742,7.5958,5.8058,0.034014821620634,0.061770071583366,2,2018-07-22 09:08:52,40.14136,-70.75928,109.217
"EN617",14,5,"a",290,">0",1.8682,0.5122,12.9,9.991,0.6742,12.2258,9.3168,0.055278835806941,0.0984310220943003,1,2018-07-22 09:12:04,40.142,-70.75862,80.449
"EN617",14,5,"b",290,">0",1.8682,0.5122,13.2,10.22,0.631333333333333,12.5686666666667,9.58866666666667,0.0566280270555807,0.101567124798672,1,2018-07-22 09:12:04,40.142,-70.75862,80.449
"EN617",14,7,"a",290,">0",1.8682,0.5122,19.81,13.78,0.6432,19.1668,13.1368,0.114586242666158,0.102146504766118,2,2018-07-22 09:14:52,40.14249,-70.75835,61.184
"EN617",14,7,"b",290,">0",1.8682,0.5122,29.41,20.83,0.6742,28.7358,20.1558,0.16304311145533,0.169490070955567,2,2018-07-22 09:14:52,40.14249,-70.75835,61.184
"EN617",14,10,"a",200,">5",1.8682,0.5122,50.63,32.7,0.0508,50.5792,32.6492,0.494041530672656,0.287002459136544,1,2018-07-22 09:18:00,40.14332,-70.75908,38.583
"EN617",14,10,"b",200,">5",1.8682,0.5122,60.43,39.37,0.0508,60.3792,39.3192,0.58028525577056,0.36032048170864,1,2018-07-22 09:18:00,40.14332,-70.75908,38.583
"EN617",14,10,"a",200,">20",1.8682,0.5122,11.8,8.636,0.0508,11.7492,8.5852,0.0871805578944944,0.118197180650706,1,2018-07-22 09:18:00,40.14332,-70.75908,38.583
"EN617",14,10,"b",200,">20",1.8682,0.5122,9.273,6.607,0.0508,9.2222,6.5562,0.0734587128150195,0.0833806770011805,1,2018-07-22 09:18:00,40.14332,-70.75908,38.583
"EN617",14,10,"a",285,">0",1.8682,0.5122,126.2,83.04,0.6432,125.5568,82.3968,0.834544963897881,0.548697878934961,2,2018-07-22 09:18:00,40.14332,-70.75908,38.583
"EN617",14,10,"b",285,">0",1.8682,0.5122,180,117.2,0.6742,179.3258,116.5258,1.21430546183473,0.741880686843025,2,2018-07-22 09:18:00,40.14332,-70.75908,38.583
"EN617",14,10,"a",286,"<10",1.8682,0.5122,142.4,92.06,0.6742,141.7258,91.3858,0.969974557391468,0.558807690668532,1,2018-07-22 09:18:00,40.14332,-70.75908,38.583
"EN617",14,10,"b",285,"<10",1.8682,0.5122,145.7,94.9,0.6742,145.0258,94.2258,0.982272571038284,0.599550551464032,1,2018-07-22 09:18:00,40.14332,-70.75908,38.583
"EN617",14,13,"a",290,">0",1.8682,0.5122,169,109.7,0.6742,168.3258,109.0258,1.12685973301877,0.671863028612816,1,2018-07-22 09:20:38,40.14404,-70.7594,29.787
"EN617",14,13,"b",290,">0",1.8682,0.5122,178.9,114,0.6742,178.2258,113.3258,1.23327481741852,0.636389940282033,1,2018-07-22 09:20:38,40.14404,-70.7594,29.787
"EN617",14,15,"a",200,">5",1.8682,0.5122,25.1,15.49,0.0508,25.0492,15.4392,0.264793034565768,0.104548155033432,1,2018-07-22 09:23:08,40.14476,-70.75983,17.972
"EN617",14,15,"b",200,">5",1.8682,0.5122,26.57,16.31,0.0508,26.5192,16.2592,0.282703073324119,0.106254403095081,1,2018-07-22 09:23:08,40.14476,-70.75983,17.972
"EN617",14,15,"a",200,">20",1.8682,0.5122,2.242,1.47,0.0508,2.1912,1.4192,0.0212716152637641,0.0126789143154359,1,2018-07-22 09:23:08,40.14476,-70.75983,17.972
"EN617",14,15,"b",200,">20",1.8682,0.5122,2.321,1.581,0.0508,2.2702,1.5302,0.0203898902787376,0.0162160147114624,1,2018-07-22 09:23:08,40.14476,-70.75983,17.972
"EN617",14,15,"a",287,">0",1.8682,0.5122,72,45.15,0.6742,71.3258,44.4758,0.515555658709959,0.225882302834153,1,2018-07-22 09:23:08,40.14476,-70.75983,17.972
"EN617",14,15,"b",287,">0",1.8682,0.5122,76.5,47.29,0.6742,75.8258,46.6158,0.560870792957836,0.216242237673384,1,2018-07-22 09:23:08,40.14476,-70.75983,17.972
"EN617",14,15,"a",287,"<10",1.8682,0.5122,62.23,38.66,0.631333333333333,61.5986666666667,38.0286666666667,0.452575302636638,0.181385122888565,1,2018-07-22 09:23:08,40.14476,-70.75983,17.972
"EN617",14,15,"b",287,"<10",1.8682,0.5122,55.47,35.08,0.6742,54.7958,34.4058,0.39151507937043,0.182050010347897,1,2018-07-22 09:23:08,40.14476,-70.75983,17.972
"EN617",14,17,"a",200,">5",1.8682,0.5122,5.33,3.432,0.0508,5.2792,3.3812,0.0522973131743838,0.0285887709668162,1,2018-07-22 09:26:08,40.14539,-70.75942,6.779
"EN617",14,17,"b",200,">5",1.8682,0.5122,6.375,4.182,0.0508,6.3242,4.1312,0.0604257153800967,0.0384020945111033,1,2018-07-22 09:26:08,40.14539,-70.75942,6.779
"EN617",14,17,"a",200,">20",1.8682,0.5122,1.983,1.307,0.0508,1.9322,1.2562,0.0186264403086846,0.0114247542075154,1,2018-07-22 09:26:08,40.14539,-70.75942,6.779
"EN617",14,17,"b",200,">20",1.8682,0.5122,2.381,1.574,0.0508,2.3302,1.5232,0.0222360019661368,0.0142024469170632,1,2018-07-22 09:26:08,40.14539,-70.75942,6.779
"EN617",14,17,"a",290,">0",1.8682,0.5122,32.61,20.32,0.6742,31.9358,19.6458,0.233543104870163,0.0905760268441815,1,2018-07-22 09:26:08,40.14539,-70.75942,6.779
"EN617",14,17,"b",290,">0",1.8682,0.5122,32.44,20.07,0.631333333333333,31.8086666666667,19.4386666666667,0.235063320361588,0.0856384969064576,1,2018-07-22 09:26:08,40.14539,-70.75942,6.779
"EN617",14,17,"a",290,"<10",1.8682,0.5122,26.99,17.28,0.631333333333333,26.3586666666667,16.6486666666667,0.184516155271708,0.0901558552446143,1,2018-07-22 09:26:08,40.14539,-70.75942,6.779
"EN617",14,17,"b",290,"<10",1.8682,0.5122,23.12,14.64,0.6742,22.4458,13.9658,0.161142842091049,0.0692668622577791,1,2018-07-22 09:26:08,40.14539,-70.75942,6.779
"EN617",17,1,"a",290,">0",1.8682,0.5122,5.619,4.421,0.631333333333333,4.98766666666667,3.78966666666667,0.0227652269840891,0.0397572190087844,1,2018-07-22 18:25:40,40.09799,-70.87382,144.515
"EN617",17,1,"b",290,">0",1.8682,0.5122,5.619,4.613,0.631333333333333,4.98766666666667,3.98166666666667,0.0191167098046692,0.0465733788033768,1,2018-07-22 18:25:40,40.09799,-70.87382,144.515
"EN617",17,3,"a",290,">0",1.8682,0.5122,9.027,6.867,0.631333333333333,8.39566666666667,6.23566666666667,0.0410458182684746,0.0618310747906059,1,2018-07-22 18:28:32,40.09774,-70.8732,99.58
"EN617",17,3,"b",290,">0",1.8682,0.5122,9.183,6.743,0.631333333333333,8.55166666666667,6.11166666666667,0.046366572488462,0.0544645513816529,1,2018-07-22 18:28:32,40.09774,-70.8732,99.58
"EN617",17,5,"a",287,">0",1.8682,0.5122,24.79,17.83,0.6742,24.1158,17.1558,0.133641243375095,0.152356116552291,1,2018-07-22 18:31:56,40.09717,-70.87218,57.401
"EN617",17,5,"b",287,">0",1.8682,0.5122,25.44,17.67,0.631333333333333,24.8086666666667,17.0386666666667,0.149194319112714,0.134850358684266,1,2018-07-22 18:31:56,40.09717,-70.87218,57.401
"EN617",17,7,"a",290,">0",1.8682,0.5122,82.73,55.84,0.6742,82.0558,55.1658,0.510982432055223,0.399150583466018,1,2018-07-22 18:33:34,40.09692,-70.87189,42.415
"EN617",17,7,"b",290,">0",1.8682,0.5122,80.25,54.38,0.6742,79.5758,53.7058,0.491599684539555,0.39444604859548,1,2018-07-22 18:33:34,40.09692,-70.87189,42.415
"EN617",17,10,"a",200,">5",1.8682,0.5122,63.01,39.44,0.0508,62.9592,39.3892,0.649445559283575,0.292834739265625,1,2018-07-22 18:34:51,40.09676,-70.87157,30.053
"EN617",17,10,"b",200,">5",1.8682,0.5122,61.42,38.8,0.0508,61.3692,38.7492,0.623269348790601,0.303700677118599,1,2018-07-22 18:34:51,40.09676,-70.87157,30.053
"EN617",17,10,"a",200,">20",1.8682,0.5122,4.156,2.843,0.0508,4.1052,2.7922,0.0361782782918682,0.0306175705603318,1,2018-07-22 18:34:51,40.09676,-70.87157,30.053
"EN617",17,10,"b",200,">20",1.8682,0.5122,4.274,2.775,0.0508,4.2232,2.7242,0.0413033047673347,0.0238658276168653,1,2018-07-22 18:34:51,40.09676,-70.87157,30.053
"EN617",17,10,"a",285,">0",1.8682,0.5122,210.3,139.3,0.631333333333333,209.668666666667,138.668666666667,1.37286127054563,0.955050015958693,1,2018-07-22 18:34:51,40.09676,-70.87157,30.053
"EN617",17,10,"b",285,">0",1.8682,0.5122,215.6,142.8,0.631333333333333,214.968666666667,142.168666666667,1.4076662041651,0.979001611111157,1,2018-07-22 18:34:51,40.09676,-70.87157,30.053
"EN617",17,13,"a",200,">5",1.8682,0.5122,45.29,28.12,0.0508,45.2392,28.0692,0.473100562278277,0.198379288950923,1,2018-07-22 18:36:14,40.0966,-70.87122,21.917
"EN617",17,13,"b",200,">5",1.8682,0.5122,43.68,26.27,0.0508,43.6292,26.2192,0.479713499665975,0.147510094713224,1,2018-07-22 18:36:14,40.0966,-70.87122,21.917
"EN617",17,13,"a",200,">20",1.8682,0.5122,4.316,2.759,0.0508,4.2652,2.7082,0.0429014313026952,0.0218849442655048,1,2018-07-22 18:36:14,40.0966,-70.87122,21.917
"EN617",17,13,"b",200,">20",1.8682,0.5122,4.325,2.823,0.0508,4.2742,2.7722,0.041385966484681,0.024931436347519,1,2018-07-22 18:36:14,40.0966,-70.87122,21.917
"EN617",17,13,"a",290,">0",1.8682,0.5122,175.3,112,0.6742,174.6258,111.3258,1.20287050759002,0.633797972869153,1,2018-07-22 18:36:14,40.0966,-70.87122,21.917
"EN617",17,13,"b",290,">0",1.8682,0.5122,161,101.1,0.6313,160.3687,100.4687,1.13826134920446,0.519285190436025,1,2018-07-22 18:36:14,40.0966,-70.87122,21.917
"EN617",17,15,"a",290,">0",1.8682,0.5122,140.1,87.38,0.6742,139.4258,86.7058,1.00182200884907,0.428662298768728,1,2018-07-22 18:37:04,40.09648,-70.8711,14.766
"EN617",17,15,"b",290,">0",1.8682,0.5122,127.7,79.91,0.631333333333333,127.068666666667,79.2786666666667,0.908138729190001,0.399811703140114,1,2018-07-22 18:37:04,40.09648,-70.8711,14.766
"EN617",17,17,"a",200,">5",1.8682,0.5122,20.3,12.48,0.0508,20.2492,12.4292,0.215471543215849,0.081863520373351,1,2018-07-22 18:38:17,40.09628,-70.87085,5.579
"EN617",17,17,"b",200,">5",1.8682,0.5122,19.44,12.18,0.0508,19.3892,12.1292,0.200041355977885,0.0901170173113146,1,2018-07-22 18:38:17,40.09628,-70.87085,5.579
"EN617",17,17,"a",200,">20",1.8682,0.5122,2.758,2.178,0.0508,2.7072,2.1272,0.0159812653536052,0.0349062533335948,2,2018-07-22 18:38:17,40.09628,-70.87085,5.579
"EN617",17,17,"b",200,">20",1.8682,0.5122,3.302,2.022,0.0508,3.2512,1.9712,0.0352689994010597,0.0118866403301403,2,2018-07-22 18:38:17,40.09628,-70.87085,5.579
