cruise,cast,niskin,date_time_utc,latitude,longitude,depth,method_contributor,replicate,filter_size,chl,phaeo,iode_quality_flag,project_id,nearest_station,distance
AR24A,5,8,2017-10-23T02:58:50Z,40.4988,-70.8368,2.784,method_Sosik,a,>0&<10,0.889,0.413,3,OOI,L6,15.58
AR24A,5,8,2017-10-23T02:58:50Z,40.4988,-70.8368,2.784,method_Sosik,b,>0&<10,0.715,0.415,3,OOI,L6,15.58
AR24A,6,1,2017-10-24T02:06:18Z,40.6197,-70.753,46.881,method_Sosik,a,>0,1.973,0.901,1,OOI,L13,28.38
AR24A,6,1,2017-10-24T02:06:18Z,40.6197,-70.753,46.881,method_Sosik,b,>0,2.003,0.765,1,OOI,L13,28.38
AR24A,6,2,2017-10-24T02:10:41Z,40.6197,-70.753,15.25,method_Sosik,a,>0,1.893,0.955,1,OOI,L13,28.38
AR24A,6,2,2017-10-24T02:10:41Z,40.6197,-70.753,15.25,method_Sosik,b,>0,1.935,1.018,1,OOI,L13,28.38
AR24A,6,3,2017-10-24T02:12:28Z,40.6197,-70.753,1.89,method_Sosik,a,>0,1.068,0.644,1,OOI,L13,28.38
AR24A,6,3,2017-10-24T02:12:28Z,40.6197,-70.753,1.89,method_Sosik,b,>0,1.158,0.617,1,OOI,L13,28.38
AR24A,6,3,2017-10-24T02:12:28Z,40.6197,-70.753,1.89,method_Sosik,a,>0&<10,NaN,NaN,9,OOI,L13,28.38
AR24A,6,3,2017-10-24T02:12:28Z,40.6197,-70.753,1.89,method_Sosik,b,>0&<10,0.862,0.574,1,OOI,L13,28.38
AR24A,8,3,2017-10-24T04:27:00Z,40.4927,-70.7495,34.249,method_Sosik,a,>0,0.465,0.402,3,OOI,L13,14.36
AR24A,8,3,2017-10-24T04:27:00Z,40.4927,-70.7495,34.249,method_Sosik,b,>0,0.708,0.444,3,OOI,L13,14.36
AR24A,8,4,2017-10-24T04:30:22Z,40.4927,-70.7495,20.409,method_Sosik,a,>0,2.588,1.184,1,OOI,L13,14.36
AR24A,8,4,2017-10-24T04:30:22Z,40.4927,-70.7495,20.409,method_Sosik,b,>0,2.384,0.909,1,OOI,L13,14.36
AR24A,8,5,2017-10-24T04:32:00Z,40.493,-70.75,2.37,method_Sosik,a,>0,0.853,0.441,1,LTER,L13,14.389
AR24A,8,5,2017-10-24T04:32:00Z,40.493,-70.75,2.37,method_Sosik,b,>0,0.928,0.41,1,LTER,L13,14.389
AR24A,8,5,2017-10-24T04:32:00Z,40.493,-70.75,2.37,method_Sosik,a,>0&<10,0.546,0.284,1,LTER,L13,14.389
AR24A,8,5,2017-10-24T04:32:00Z,40.493,-70.75,2.37,method_Sosik,b,>0&<10,0.589,0.356,1,LTER,L13,14.389
AR24A,10,1,2017-10-24T06:15:25Z,40.3512,-70.75,91.034,method_Sosik,a,>0,NaN,NaN,9,OOI,L13,2.62
AR24A,10,1,2017-10-24T06:15:25Z,40.3512,-70.75,91.034,method_Sosik,b,>0,NaN,NaN,9,OOI,L13,2.62
AR24A,10,2,2017-10-24T06:18:51Z,40.3512,-70.75,52.218,method_Sosik,a,>0,NaN,NaN,9,OOI,L13,2.62
AR24A,10,2,2017-10-24T06:18:51Z,40.3512,-70.75,52.218,method_Sosik,b,>0,NaN,NaN,9,OOI,L13,2.62
AR24A,10,3,2017-10-24T06:20:33Z,40.3512,-70.75,40.31,method_Sosik,a,>0,0.411,0.27,1,OOI,L13,2.62
AR24A,10,3,2017-10-24T06:20:33Z,40.3512,-70.75,40.31,method_Sosik,b,>0,0.434,0.308,1,OOI,L13,2.62
AR24A,10,4,2017-10-24T06:23:18Z,40.3512,-70.75,23.288,method_Sosik,a,>0,NaN,NaN,9,OOI,L13,2.62
AR24A,10,4,2017-10-24T06:23:18Z,40.3512,-70.75,23.288,method_Sosik,b,>0,0.997,0.403,1,OOI,L13,2.62
AR24A,10,5,2017-10-24T06:25:04Z,40.3512,-70.75,2.295,method_Sosik,a,>0,NaN,NaN,9,OOI,L13,2.62
AR24A,10,5,2017-10-24T06:25:04Z,40.3512,-70.75,2.295,method_Sosik,b,>0,0.396,0.187,1,OOI,L13,2.62
AR24A,10,5,2017-10-24T06:25:04Z,40.3512,-70.75,2.295,method_Sosik,a,>0&<10,0.271,0.131,1,OOI,L13,2.62
AR24A,10,5,2017-10-24T06:25:04Z,40.3512,-70.75,2.295,method_Sosik,b,>0&<10,0.303,0.144,1,OOI,L13,2.62
AR24A,11,1,2017-10-24T20:14:22Z,39.9407,-70.7745,442.153,method_Sosik,a,>0,0.039,0.143,1,OOI,L12,0.09
AR24A,11,1,2017-10-24T20:14:22Z,39.9407,-70.7745,442.153,method_Sosik,b,>0,0.036,0.096,1,OOI,L12,0.09
AR24A,11,2,2017-10-24T20:23:23Z,39.9407,-70.7745,54.637,method_Sosik,a,>0,0.382,0.466,1,OOI,L12,0.09
AR24A,11,2,2017-10-24T20:23:23Z,39.9407,-70.7745,54.637,method_Sosik,b,>0,0.405,0.522,1,OOI,L12,0.09
AR24A,11,3,2017-10-24T20:25:59Z,39.9407,-70.7745,7.1,method_Sosik,a,>0,0.347,0.142,1,OOI,L12,0.09
AR24A,11,3,2017-10-24T20:25:59Z,39.9407,-70.7745,7.1,method_Sosik,b,>0,0.332,0.127,1,OOI,L12,0.09
AR24A,11,4,2017-10-24T20:27:03Z,39.9407,-70.7745,2.984,method_Sosik,a,>0,0.334,0.114,1,OOI,L12,0.09
AR24A,11,4,2017-10-24T20:27:03Z,39.9407,-70.7745,2.984,method_Sosik,b,>0,0.343,0.137,1,OOI,L12,0.09
AR24A,11,4,2017-10-24T20:27:03Z,39.9407,-70.7745,2.984,method_Sosik,a,>0&<10,0.241,0.104,1,OOI,L12,0.09
AR24A,11,4,2017-10-24T20:27:03Z,39.9407,-70.7745,2.984,method_Sosik,b,>0&<10,0.258,0.108,1,OOI,L12,0.09
AR24A,14,2,2017-10-24T23:17:29Z,40.1387,-70.7792,63.336,method_Sosik,a,>0,0.141,0.201,1,OOI,L8,0.42
AR24A,14,2,2017-10-24T23:17:29Z,40.1387,-70.7792,63.336,method_Sosik,b,>0,0.162,0.225,1,OOI,L8,0.42
AR24A,14,3,2017-10-24T23:19:16Z,40.1387,-70.7792,40.543,method_Sosik,a,>0,0.402,0.29,1,OOI,L8,0.42
AR24A,14,3,2017-10-24T23:19:16Z,40.1387,-70.7792,40.543,method_Sosik,b,>0,0.39,0.253,1,OOI,L8,0.42
AR24A,14,4,2017-10-24T23:21:20Z,40.1387,-70.7792,7.07,method_Sosik,a,>0,0.466,0.195,1,OOI,L8,0.42
AR24A,14,4,2017-10-24T23:21:20Z,40.1387,-70.7792,7.07,method_Sosik,b,>0,0.443,0.205,1,OOI,L8,0.42
AR24A,14,4,2017-10-24T23:21:20Z,40.1387,-70.7792,7.07,method_Sosik,a,>0&<10,0.287,0.13,1,OOI,L8,0.42
AR24A,14,4,2017-10-24T23:21:20Z,40.1387,-70.7792,7.07,method_Sosik,b,>0&<10,0.323,0.134,1,OOI,L8,0.42
AR24A,17,1,2017-10-25T02:51:24Z,40.3645,-70.7725,84.74,method_Sosik,a,>0,0.229,0.418,1,OOI,L13,0.22
AR24A,17,1,2017-10-25T02:51:24Z,40.3645,-70.7725,84.74,method_Sosik,b,>0,0.213,0.388,1,OOI,L13,0.22
AR24A,17,2,2017-10-25T02:55:05Z,40.3645,-70.7725,51.904,method_Sosik,a,>0,0.34,0.297,1,OOI,L13,0.22
AR24A,17,2,2017-10-25T02:55:05Z,40.3645,-70.7725,51.904,method_Sosik,b,>0,0.375,0.333,1,OOI,L13,0.22
AR24A,17,3,2017-10-25T02:56:57Z,40.3645,-70.7725,27.706,method_Sosik,a,>0,0.709,0.328,1,OOI,L13,0.22
AR24A,17,3,2017-10-25T02:56:57Z,40.3645,-70.7725,27.706,method_Sosik,b,>0,0.715,0.3,1,OOI,L13,0.22
AR24A,17,5,2017-10-25T02:58:56Z,40.3645,-70.7725,6.72,method_Sosik,a,>0,0.44,0.187,1,OOI,L13,0.22
AR24A,17,5,2017-10-25T02:58:56Z,40.3645,-70.7725,6.72,method_Sosik,b,>0,0.445,0.209,1,OOI,L13,0.22
AR24A,17,6,2017-10-25T02:59:49Z,40.3645,-70.7725,2.168,method_Sosik,a,>0,0.395,0.176,1,OOI,L13,0.22
AR24A,17,6,2017-10-25T02:59:49Z,40.3645,-70.7725,2.168,method_Sosik,b,>0,0.38,0.168,1,OOI,L13,0.22
AR24A,17,6,2017-10-25T02:59:49Z,40.3645,-70.7725,2.168,method_Sosik,a,>0&<10,0.291,0.125,1,OOI,L13,0.22
AR24A,17,6,2017-10-25T02:59:49Z,40.3645,-70.7725,2.168,method_Sosik,b,>0&<10,0.29,0.15,1,OOI,L13,0.22
AR24B,1,1,2017-10-27T23:55:20Z,41.1303,-70.8295,31.569,method_Sosik,a,>0,3.351,1.669,1,OOI,MVCO,30.85
AR24B,1,1,2017-10-27T23:55:20Z,41.1303,-70.8295,31.569,method_Sosik,b,>0,3.3,1.883,1,OOI,MVCO,30.85
AR24B,1,2,2017-10-27T23:57:05Z,41.1303,-70.8295,20.007,method_Sosik,a,>0,4.665,1.392,1,OOI,MVCO,30.85
AR24B,1,2,2017-10-27T23:57:05Z,41.1303,-70.8295,20.007,method_Sosik,b,>0,5.093,1.593,1,OOI,MVCO,30.85
AR24B,1,4,2017-10-27T23:58:36Z,41.1303,-70.8295,11.923,method_Sosik,a,>0,4.865,1.322,3,OOI,MVCO,30.85
AR24B,1,4,2017-10-27T23:58:36Z,41.1303,-70.8295,11.923,method_Sosik,b,>0,4.823,1.793,3,OOI,MVCO,30.85
AR24B,1,5,2017-10-27T23:59:42Z,41.1303,-70.8295,2.187,method_Sosik,a,>0,NaN,NaN,9,OOI,MVCO,30.85
AR24B,1,5,2017-10-27T23:59:42Z,41.1303,-70.8295,2.187,method_Sosik,b,>0,NaN,NaN,9,OOI,MVCO,30.85
AR24B,1,5,2017-10-27T23:59:42Z,41.1303,-70.8295,2.187,method_Sosik,a,>0&<10,0.443,0.228,3,OOI,MVCO,30.85
AR24B,1,5,2017-10-27T23:59:42Z,41.1303,-70.8295,2.187,method_Sosik,b,>0&<10,0.559,0.302,3,OOI,MVCO,30.85
AR24B,2,1,2017-10-28T02:15:59Z,40.8002,-70.829,52.322,method_Sosik,a,>0,0.333,0.275,1,OOI,L13,48.6
AR24B,2,1,2017-10-28T02:15:59Z,40.8002,-70.829,52.322,method_Sosik,b,>0,0.32,0.315,1,OOI,L13,48.6
AR24B,2,3,2017-10-28T02:17:40Z,40.8002,-70.829,30.173,method_Sosik,a,>0,1.105,0.703,1,OOI,L13,48.6
AR24B,2,3,2017-10-28T02:17:40Z,40.8002,-70.829,30.173,method_Sosik,b,>0,1.063,0.667,1,OOI,L13,48.6
AR24B,2,5,2017-10-28T02:19:19Z,40.8002,-70.829,17.815,method_Sosik,a,>0,1.206,0.726,1,OOI,L13,48.6
AR24B,2,5,2017-10-28T02:19:19Z,40.8002,-70.829,17.815,method_Sosik,b,>0,1.2,0.613,1,OOI,L13,48.6
AR24B,2,7,2017-10-28T02:20:47Z,40.8002,-70.829,2.591,method_Sosik,a,>0,1.37,0.745,1,OOI,L13,48.6
AR24B,2,7,2017-10-28T02:20:47Z,40.8002,-70.829,2.591,method_Sosik,b,>0,1.423,0.856,1,OOI,L13,48.6
AR24B,2,7,2017-10-28T02:20:47Z,40.8002,-70.829,2.591,method_Sosik,c,>0,1.344,0.605,1,OOI,L13,48.6
AR24B,2,7,2017-10-28T02:20:47Z,40.8002,-70.829,2.591,method_Sosik,a,>0&<10,0.58,0.298,1,OOI,L13,48.6
AR24B,3,3,2017-10-28T15:38:09Z,39.9398,-70.884,236.099,method_Sosik,a,>0,0.008,0.03,1,OOI,L10,0.06
AR24B,3,5,2017-10-28T15:44:16Z,39.9398,-70.884,56.168,method_Sosik,a,>0,0.407,0.41,1,OOI,L10,0.06
AR24B,3,5,2017-10-28T15:44:16Z,39.9398,-70.884,56.168,method_Sosik,b,>0,0.377,0.386,1,OOI,L10,0.06
AR24B,3,7,2017-10-28T15:47:19Z,39.9398,-70.884,22.163,method_Sosik,a,>0,0.778,0.316,1,OOI,L10,0.06
AR24B,3,8,2017-10-28T15:47:28Z,39.9398,-70.884,22.279,method_Sosik,a,>0,0.774,0.331,1,OOI,L10,0.06
AR24B,3,10,2017-10-28T15:49:26Z,39.9398,-70.884,7.538,method_Sosik,a,>0,0.719,0.293,1,OOI,L10,0.06
AR24B,3,11,2017-10-28T15:49:34Z,39.9398,-70.884,7.335,method_Sosik,a,>0,0.647,0.307,1,OOI,L10,0.06
AR24B,3,12,2017-10-28T15:50:28Z,39.9398,-70.884,2.059,method_Sosik,a,>0,2.247,1.185,1,OOI,L10,0.06
AR24B,3,12,2017-10-28T15:50:28Z,39.9398,-70.884,2.059,method_Sosik,b,>0,NaN,NaN,9,OOI,L10,0.06
AR24B,3,12,2017-10-28T15:50:28Z,39.9398,-70.884,2.059,method_Sosik,a,>0&<10,0.614,0.23,1,OOI,L10,0.06
AR24B,3,12,2017-10-28T15:50:28Z,39.9398,-70.884,2.059,method_Sosik,b,>0&<10,0.594,0.25,1,OOI,L10,0.06
AR24B,4,4,2017-10-28T19:54:27Z,39.9943,-70.7798,50.759,method_Sosik,a,>0,2.247,1.185,3,OOI,L12,6.06
AR24B,4,4,2017-10-28T19:54:27Z,39.9943,-70.7798,50.759,method_Sosik,a,>0,1.586,0.814,3,OOI,L12,6.06
AR24B,4,4,2017-10-28T19:54:27Z,39.9943,-70.7798,50.759,method_Sosik,b,>0,2.28,1.151,3,OOI,L12,6.06
AR24B,4,4,2017-10-28T19:54:27Z,39.9943,-70.7798,50.759,method_Sosik,b,>0,1.6,0.868,3,OOI,L12,6.06
AR24B,4,7,2017-10-28T19:56:58Z,39.9943,-70.7798,27.494,method_Sosik,a,>0,0.413,0.208,1,OOI,L12,6.06
AR24B,4,9,2017-10-28T19:59:08Z,39.9943,-70.7798,2.487,method_Sosik,a,>0,0.313,0.155,3,OOI,L12,6.06
AR24B,4,9,2017-10-28T19:59:08Z,39.9943,-70.7798,2.487,method_Sosik,a,>0,0.312,0.159,1,OOI,L12,6.06
AR24B,4,9,2017-10-28T19:59:08Z,39.9943,-70.7798,2.487,method_Sosik,b,>0,0.298,0.146,1,OOI,L12,6.06
AR24B,4,10,2017-10-28T19:59:16Z,39.9943,-70.7798,2.361,method_Sosik,a,>0&<10,0.287,0.147,1,OOI,L12,6.06
AR24B,4,10,2017-10-28T19:59:16Z,39.9943,-70.7798,2.361,method_Sosik,b,>0&<10,0.259,0.152,1,OOI,L12,6.06
AR24B,5,2,2017-10-28T22:37:23Z,40.0248,-70.6205,102.595,method_Sosik,a,>0,0.053,0.098,1,OOI,L12,16.19
AR24B,5,3,2017-10-28T22:40:35Z,40.0248,-70.6205,55.681,method_Sosik,a,>0,0.856,0.565,1,OOI,L12,16.19
AR24B,5,4,2017-10-28T22:42:38Z,40.0248,-70.6205,27.657,method_Sosik,a,>0,0.289,0.159,1,OOI,L12,16.19
AR24B,5,5,2017-10-28T22:44:33Z,40.0248,-70.6205,2.837,method_Sosik,a,>0,0.269,0.155,1,OOI,L12,16.19
AR24B,6,2,2017-10-29T00:11:41Z,40.078,-70.7202,92.591,method_Sosik,a,>0,0.06,0.097,1,OOI,L8,8.02
AR24B,6,3,2017-10-29T00:15:05Z,40.078,-70.7202,50.765,method_Sosik,a,>0,0.397,0.426,1,OOI,L8,8.02
AR24B,6,4,2017-10-29T00:17:27Z,40.078,-70.7202,25.775,method_Sosik,a,>0,0.576,0.295,1,OOI,L8,8.02
AR24B,6,5,2017-10-29T00:19:15Z,40.078,-70.7202,2.949,method_Sosik,a,>0,0.801,0.348,1,OOI,L8,8.02
AR24B,7,3,2017-10-29T14:51:44Z,40.1357,-70.7745,73.22,method_Sosik,a,>0,0.107,0.198,1,OOI,L8,0.12
AR24B,7,4,2017-10-29T14:51:54Z,40.1357,-70.7745,73.003,method_Sosik,a,>0,0.113,0.168,1,OOI,L8,0.12
AR24B,7,5,2017-10-29T14:54:15Z,40.1357,-70.7745,38.09,method_Sosik,a,>0,0.596,0.323,1,OOI,L8,0.12
AR24B,7,6,2017-10-29T14:54:24Z,40.1357,-70.7745,38.443,method_Sosik,a,>0,0.558,0.343,1,OOI,L8,0.12
AR24B,7,8,2017-10-29T14:57:17Z,40.1357,-70.7745,6.85,method_Sosik,a,>0,0.568,0.29,1,OOI,L8,0.12
AR24B,7,9,2017-10-29T14:57:30Z,40.1357,-70.7745,7.325,method_Sosik,a,>0,NaN,NaN,9,OOI,L8,0.12
AR24B,7,10,2017-10-29T14:58:27Z,40.1357,-70.7745,3.564,method_Sosik,a,>0,0.611,0.329,1,OOI,L8,0.12
AR24B,7,10,2017-10-29T14:58:27Z,40.1357,-70.7745,3.564,method_Sosik,b,>0,0.589,0.302,1,OOI,L8,0.12
AR24B,7,10,2017-10-29T14:58:27Z,40.1357,-70.7745,3.564,method_Sosik,a,>0&<10,0.512,0.272,1,OOI,L8,0.12
AR24B,7,10,2017-10-29T14:58:27Z,40.1357,-70.7745,3.564,method_Sosik,b,>0&<10,0.49,0.285,1,OOI,L8,0.12
AR24B,0,0,2017-10-30T18:45:00Z,41.36,-70.787,0,method_Sosik,a,>0,5.347,2.237,1,LTER,MVCO,18.798
AR24B,8,4,2017-11-01T02:48:05Z,39.8497,-70.7355,81.931,method_Sosik,a,>0,0.052,0.065,1,OOI,L12,10.59
AR24B,8,6,2017-11-01T02:51:20Z,39.8497,-70.7355,36.716,method_Sosik,a,>0,0.592,0.343,1,OOI,L12,10.59
AR24B,8,6,2017-11-01T02:51:20Z,39.8497,-70.7355,36.716,method_Sosik,b,>0,0.587,0.374,1,OOI,L12,10.59
AR24B,8,8,2017-11-01T02:53:55Z,39.8497,-70.7355,2.326,method_Sosik,a,>0,0.552,0.278,1,OOI,L12,10.59
AR24B,8,9,2017-11-01T02:54:03Z,39.8497,-70.7355,2.269,method_Sosik,a,>0,0.621,0.286,1,OOI,L12,10.59
AR24B,8,9,2017-11-01T02:54:03Z,39.8497,-70.7355,2.269,method_Sosik,b,>0,0.517,0.32,1,OOI,L12,10.59
AR24B,8,9,2017-11-01T02:54:03Z,39.8497,-70.7355,2.269,method_Sosik,a,>0&<10,0.483,0.283,1,OOI,L12,10.59
AR24B,8,9,2017-11-01T02:54:03Z,39.8497,-70.7355,2.269,method_Sosik,b,>0&<10,0.476,0.246,1,OOI,L12,10.59
AR24B,9,3,2017-11-01T12:49:20Z,40.3638,-70.8835,42.294,method_Sosik,a,>0,0.546,0.322,1,OOI,L6,0.06
AR24B,9,4,2017-11-01T12:49:34Z,40.3638,-70.8835,42.498,method_Sosik,a,>0,0.592,0.33,1,OOI,L6,0.06
AR24B,9,6,2017-11-01T12:58:28Z,40.3638,-70.8835,12.089,method_Sosik,a,>0,1.272,0.477,1,OOI,L6,0.06
AR24B,9,7,2017-11-01T12:58:36Z,40.3638,-70.8835,12.027,method_Sosik,a,>0,1.303,0.473,1,OOI,L6,0.06
AR24B,9,9,2017-11-01T13:00:07Z,40.3638,-70.8835,7.63,method_Sosik,a,>0,1.387,0.533,1,OOI,L6,0.06
AR24B,9,10,2017-11-01T13:00:15Z,40.3638,-70.8835,7.313,method_Sosik,a,>0,1.5,0.607,1,OOI,L6,0.06
AR24B,9,12,2017-11-01T13:01:42Z,40.3638,-70.8835,2.281,method_Sosik,a,>0,1.821,0.669,1,OOI,L6,0.06
AR24B,9,12,2017-11-01T13:01:42Z,40.3638,-70.8835,2.281,method_Sosik,b,>0,1.847,0.688,1,OOI,L6,0.06
AR24B,9,12,2017-11-01T13:01:42Z,40.3638,-70.8835,2.281,method_Sosik,a,>0&<10,1.079,0.422,1,OOI,L6,0.06
AR24B,9,12,2017-11-01T13:01:42Z,40.3638,-70.8835,2.281,method_Sosik,b,>0&<10,1.079,0.534,1,OOI,L6,0.06
AR24B,10,4,2017-11-02T23:22:14Z,39.9232,-70.9082,251.458,method_Sosik,a,>0,NaN,NaN,4,OOI,L10,2.83
AR24B,10,7,2017-11-02T23:30:05Z,39.9232,-70.9082,21.816,method_Sosik,a,>0,0.92,0.548,1,OOI,L10,2.83
AR24B,10,7,2017-11-02T23:30:05Z,39.9232,-70.9082,21.816,method_Sosik,b,>0,0.87,0.541,1,OOI,L10,2.83
AR24B,10,9,2017-11-02T23:31:57Z,39.9232,-70.9082,6.902,method_Sosik,a,>0,0.74,0.528,1,OOI,L10,2.83
AR24B,10,9,2017-11-02T23:31:57Z,39.9232,-70.9082,6.902,method_Sosik,b,>0,0.769,0.49,1,OOI,L10,2.83
AR24B,10,10,2017-11-02T23:33:19Z,39.9232,-70.9082,2.142,method_Sosik,a,>0,0.833,0.543,1,OOI,L10,2.83
AR24B,10,10,2017-11-02T23:33:19Z,39.9232,-70.9082,2.142,method_Sosik,b,>0,0.859,0.502,1,OOI,L10,2.83
AR24B,10,10,2017-11-02T23:33:19Z,39.9232,-70.9082,2.142,method_Sosik,a,>0&<10,0.751,0.44,1,OOI,L10,2.83
AR24B,10,10,2017-11-02T23:33:19Z,39.9232,-70.9082,2.142,method_Sosik,b,>0&<10,0.694,0.422,1,OOI,L10,2.83
AR24B,11,2,2017-11-03T11:30:04Z,40.3658,-70.7737,86.568,method_Sosik,a,>0,0.102,0.26,1,OOI,L13,0.15
AR24B,11,2,2017-11-03T11:30:04Z,40.3658,-70.7737,86.568,method_Sosik,b,>0,0.127,0.265,1,OOI,L13,0.15
AR24B,11,5,2017-11-03T11:34:06Z,40.3658,-70.7737,42.629,method_Sosik,a,>0,0.779,0.549,1,OOI,L13,0.15
AR24B,11,5,2017-11-03T11:34:06Z,40.3658,-70.7737,42.629,method_Sosik,b,>0,0.777,0.499,1,OOI,L13,0.15
AR24B,11,7,2017-11-03T11:36:25Z,40.3658,-70.7737,22.366,method_Sosik,a,>0,1.143,0.614,1,OOI,L13,0.15
AR24B,11,7,2017-11-03T11:36:25Z,40.3658,-70.7737,22.366,method_Sosik,b,>0,1.243,0.632,1,OOI,L13,0.15
AR24B,11,11,2017-11-03T11:39:30Z,40.3658,-70.7737,2.124,method_Sosik,a,>0,2.121,1.088,1,OOI,L13,0.15
AR24B,11,11,2017-11-03T11:39:30Z,40.3658,-70.7737,2.124,method_Sosik,b,>0,2.123,0.961,1,OOI,L13,0.15
AR24B,11,11,2017-11-03T11:39:30Z,40.3658,-70.7737,2.124,method_Sosik,a,>0&<10,1.641,0.749,1,OOI,L13,0.15
AR24B,11,11,2017-11-03T11:39:30Z,40.3658,-70.7737,2.124,method_Sosik,b,>0&<10,1.641,0.871,1,OOI,L13,0.15
AR24B,13,4,2017-11-03T14:24:16Z,40.2192,-70.7752,67.192,method_Sosik,a,>0,0.105,0.153,1,OOI,L8,9.17
AR24B,13,4,2017-11-03T14:24:16Z,40.2192,-70.7752,67.192,method_Sosik,b,>0,0.11,0.165,1,OOI,L8,9.17
AR24B,13,7,2017-11-03T14:28:00Z,40.2192,-70.7752,12.616,method_Sosik,a,>0,2.235,1.024,1,OOI,L8,9.17
AR24B,13,7,2017-11-03T14:28:00Z,40.2192,-70.7752,12.616,method_Sosik,b,>0,1.916,0.941,3,OOI,L8,9.17
AR24B,13,10,2017-11-03T14:29:53Z,40.2192,-70.7752,2.625,method_Sosik,a,>0,1.745,0.771,1,OOI,L8,9.17
AR24B,13,10,2017-11-03T14:29:53Z,40.2192,-70.7752,2.625,method_Sosik,b,>0,1.776,0.808,1,OOI,L8,9.17
AR24B,13,10,2017-11-03T14:29:53Z,40.2192,-70.7752,2.625,method_Sosik,a,>0&<10,1.513,0.637,1,OOI,L8,9.17
AR24B,13,10,2017-11-03T14:29:53Z,40.2192,-70.7752,2.625,method_Sosik,b,>0&<10,1.403,0.655,1,OOI,L8,9.17
AR24B,15,4,2017-11-03T17:44:44Z,40.0718,-70.775,77.102,method_Sosik,a,>0,0.061,0.121,1,OOI,L8,7.21
AR24B,15,4,2017-11-03T17:44:44Z,40.0718,-70.775,77.102,method_Sosik,b,>0,0.056,0.119,1,OOI,L8,7.21
AR24B,15,7,2017-11-03T17:49:05Z,40.0718,-70.775,20.191,method_Sosik,a,>0,1.021,0.621,1,OOI,L8,7.21
AR24B,15,7,2017-11-03T17:49:05Z,40.0718,-70.775,20.191,method_Sosik,b,>0,1.001,0.593,1,OOI,L8,7.21
AR24B,15,10,2017-11-03T17:51:01Z,40.0718,-70.775,2.358,method_Sosik,a,>0,1.098,0.549,1,OOI,L8,7.21
AR24B,15,10,2017-11-03T17:51:01Z,40.0718,-70.775,2.358,method_Sosik,b,>0,1.052,0.568,1,OOI,L8,7.21
AR24B,15,10,2017-11-03T17:51:01Z,40.0718,-70.775,2.358,method_Sosik,a,>0&<10,0.686,0.375,1,OOI,L8,7.21
AR24B,15,10,2017-11-03T17:51:01Z,40.0718,-70.775,2.358,method_Sosik,b,>0&<10,0.82,0.429,1,OOI,L8,7.21
AR24B,17,5,2017-11-03T20:21:47Z,39.9408,-70.7743,87.257,method_Sosik,a,>0,NaN,NaN,9,OOI,L12,0.11
AR24B,17,5,2017-11-03T20:21:47Z,39.9408,-70.7743,87.257,method_Sosik,b,>0,0.082,0.152,1,OOI,L12,0.11
AR24B,17,8,2017-11-03T20:25:47Z,39.9408,-70.7743,22.231,method_Sosik,a,>0,0.952,0.681,1,OOI,L12,0.11
AR24B,17,8,2017-11-03T20:25:47Z,39.9408,-70.7743,22.231,method_Sosik,b,>0,0.981,0.594,1,OOI,L12,0.11
AR24B,17,10,2017-11-03T20:27:53Z,39.9408,-70.7743,2.341,method_Sosik,a,>0,0.862,0.512,1,OOI,L12,0.11
AR24B,17,10,2017-11-03T20:27:53Z,39.9408,-70.7743,2.341,method_Sosik,b,>0,0.881,0.482,1,OOI,L12,0.11
AR24B,17,10,2017-11-03T20:27:53Z,39.9408,-70.7743,2.341,method_Sosik,a,>0&<10,0.546,0.409,1,OOI,L12,0.11
AR24B,17,10,2017-11-03T20:27:53Z,39.9408,-70.7743,2.341,method_Sosik,b,>0&<10,0.584,0.373,1,OOI,L12,0.11
AR24C,2,3,2017-11-06T15:32:47Z,40.1368,-70.7747,48.285,method_Sosik,a,>0,0.759,0.407,1,OOI,L8,0.03
AR24C,2,4,2017-11-06T15:32:55Z,40.1368,-70.7747,48.173,method_Sosik,a,>0,0.704,0.389,1,OOI,L8,0.03
AR24C,2,5,2017-11-06T15:35:02Z,40.1368,-70.7747,29.906,method_Sosik,a,>0,0.981,0.454,1,OOI,L8,0.03
AR24C,2,6,2017-11-06T15:35:09Z,40.1368,-70.7747,29.703,method_Sosik,a,>0,1.045,0.507,1,OOI,L8,0.03
AR24C,2,7,2017-11-06T15:37:04Z,40.1368,-70.7747,7.53,method_Sosik,a,>0,0.861,0.376,1,OOI,L8,0.03
AR24C,2,8,2017-11-06T15:37:13Z,40.1368,-70.7747,7.883,method_Sosik,a,>0,0.846,0.358,1,OOI,L8,0.03
AR24C,3,5,2017-11-06T20:48:07Z,40.0962,-70.8835,34.55,method_Sosik,a,>0,0.889,0.352,1,OOI,L9,0.24
AR24C,3,6,2017-11-06T20:48:17Z,40.0962,-70.8835,34.636,method_Sosik,a,>0,0.921,0.404,1,OOI,L9,0.24
AR24C,3,7,2017-11-06T20:50:22Z,40.0962,-70.8835,6.343,method_Sosik,a,>0,0.689,0.316,1,OOI,L9,0.24
AR24C,3,8,2017-11-06T20:50:30Z,40.0962,-70.8835,6.479,method_Sosik,a,>0,0.791,0.341,1,OOI,L9,0.24
AR24C,4,5,2017-11-07T16:39:38Z,40.2273,-70.8835,32.17,method_Sosik,a,>0,0.957,0.5,1,OOI,L7,0.07
